sample_id,source_row,canonical_smiles,V1_ml,V2_ml
25ffcaa2164643e082b9,998,COc1ccc(CCO)cc1,11.833333333333334,19.308333333333337
c32caf65e93924aeb179,999,COc1ccc(CCO)cc1,11.975,19.816666666666663
a775926fce57b3bf9ec1,1000,COc1ccc(CCO)cc1,20.875,30.183333333333337
17c1bb3be086a2b6ffec,1001,COc1ccc(CCO)cc1,20.0,31.608333333333334
9e6c69af6f5142faa049,1002,COc1ccc(CCO)cc1,18.241666666666667,30.891666666666666
776ee2c1e85ebde75168,1003,COc1ccc(CCO)cc1,48.0,77.09166666666667
e6e78489d1da4066c07e,1004,COc1ccc(CCO)cc1,46.24166666666667,73.59166666666667
dc358c032155a2b77226,1005,C=CC(=O)OCc1ccccc1,4.45,8.958333333333334
33bd538caac1f6667fd9,1006,C=CC(=O)OCc1ccccc1,4.525,7.966666666666667
6fb14437811bb559cecb,1007,C=CC(=O)OCc1ccccc1,4.65,8.675
d2ad2d89b0ecb819c916,1008,C=CC(=O)OCc1ccccc1,6.016666666666667,8.241666666666667
dab323e77eaa84676438,1009,C=CC(=O)OCc1ccccc1,4.908333333333333,7.475
e560cf5c39e34dd9e4ae,1010,C=CC(=O)OCc1ccccc1,4.875,7.608333333333333
2caaf079a637af5d1190,1011,C=CC(=O)OCc1ccccc1,6.283333333333333,9.1
ba50c5b269ac808c0d59,1012,C=CC(=O)OCc1ccccc1,5.175,7.925
2e4e3982c8f3ea0db756,1013,C=CC(=O)OCc1ccccc1,5.1,8.375
3418b1a160c0848777ce,1014,C=CC(=O)OCc1ccccc1,21.716666666666665,21.666666666666668
6a1c34839dd4d1f4baf5,1015,C=CC(=O)OCc1ccccc1,6.058333333333334,9.775
7582eb861e223c38e3b2,1016,C=CC(=O)OCc1ccccc1,5.925,9.825
535ba1a4922e163b518c,1017,C=CC(=O)OCc1ccccc1,8.05,11.958333333333334
cacb6e56d0b2fc61cde2,1018,C=CC(=O)OCc1ccccc1,7.308333333333334,11.666666666666666
9a99e869cff4f47ba58c,1019,C=CC(=O)OCc1ccccc1,7.075,11.933333333333334
6bafc9ba6e162b656089,1020,C=CC(=O)OCc1ccccc1,10.4,15.591666666666669
28d5325cac43121ab7f6,1021,C=CC(=O)OCc1ccccc1,9.333333333333334,15.333333333333334
b522f87b2ab193018419,1022,C=CC(=O)OCc1ccccc1,8.95,15.516666666666667
f38e850cb54d17a50d3c,1023,C=CC(=O)OCc1ccccc1,15.308333333333334,23.166666666666668
5a32e0aa027d68fcb9f3,1024,C=CC(=O)OCc1ccccc1,14.325,23.783333333333335
52144e7fa2b21ace65ff,1025,C=CC(=O)OCc1ccccc1,13.025,24.333333333333332
65651134a7c70aa64d32,1026,COC(=O)C(C)(C)Br,4.583333333333333,7.333333333333333
b59d10badf9681a661a6,1027,COC(=O)C(C)(C)Br,4.8,7.508333333333334
c827119f3e13a7eab121,1028,COC(=O)C(C)(C)Br,4.65,7.783333333333333
fb4ce5d78cbb665a3ddb,1029,COC(=O)C(C)(C)Br,6.058333333333334,8.158333333333333
5c347ad0af055451a8db,1030,COC(=O)C(C)(C)Br,4.958333333333333,7.45
84837928991db29409c6,1031,COC(=O)C(C)(C)Br,4.925,7.691666666666666
0bf3ee298cf472bd6a5e,1032,COC(=O)C(C)(C)Br,6.291666666666667,8.633333333333333
5f41872f8880df677ce1,1033,COC(=O)C(C)(C)Br,4.825,7.616666666666666
085d41967b4b599edf13,1034,COC(=O)C(C)(C)Br,4.766666666666667,7.891666666666667
7844d45e7d71e793b5c3,1035,COC(=O)C(C)(C)Br,5.116666666666666,8.1
b8c7bb9f7fff1a3e3f7d,1036,COC(=O)C(C)(C)Br,5.925,9.316666666666666
90d8a6d3f4fbe760dd4e,1037,COC(=O)C(C)(C)Br,5.716666666666667,9.433333333333334
4d67ea402473cc685bae,1038,COC(=O)C(C)(C)Br,7.783333333333333,11.833333333333334
8a6913901f8312db7a2e,1039,COC(=O)C(C)(C)Br,6.866666666666666,10.891666666666667
f3b4ea532aba4f6ff283,1040,COC(=O)C(C)(C)Br,6.625,11.108333333333333
11a1c89247d3374b7f0c,1041,COC(=O)C(C)(C)Br,9.35,14.208333333333334
f0674071a9f7bce0703c,1042,COC(=O)C(C)(C)Br,8.341666666666667,13.475
cd1a2b4fd666ce7b0b67,1043,COC(=O)C(C)(C)Br,7.866666666666666,13.583333333333334
f25bc3a3b74471e14801,1044,COC(=O)C(C)(C)Br,11.983333333333333,17.991666666666667
933bc87d8ae9186a7803,1045,COC(=O)C(C)(C)Br,11.175,19.108333333333334
d86448c8f5aaa8ebcf7f,1046,COC(=O)C(C)(C)Br,9.983333333333333,19.5
914cbf3bfe7468210e0e,1047,COC(=O)CS,6.2,7.941666666666666
0feb931fe35453749c45,1048,COC(=O)CS,4.941666666666666,7.033333333333333
264a5260b17a6cbf033f,1049,COC(=O)CS,4.916666666666667,7.183333333333334
5ac4ef8dc89489d5dcd8,1050,COC(=O)CS,6.408333333333333,8.341666666666667
aa7294d697e91719da6e,1051,COC(=O)CS,5.666666666666667,8.041666666666666
2e095d9513ef4de0d6e8,1052,COC(=O)CS,5.683333333333334,8.475
eb6a058d4ee7f72a893c,1053,COC(=O)CS,7.508333333333334,10.25
8d1e5be2f85594850c79,1054,COC(=O)CS,6.5,9.275
fa81c4e1817366c902f3,1055,COC(=O)CS,6.441666666666666,9.633333333333333
6dde3c4535c931ca4092,1056,COC(=O)CS,9.591666666666669,12.5
a3c817ff559d5c946cc8,1057,COC(=O)CS,8.708333333333334,12.516666666666667
93ce299d2e2f5bf83250,1058,COC(=O)CS,8.55,12.775
b38269af25220f62d607,1059,COC(=O)CS,13.158333333333331,18.033333333333335
4b4d079fa6b12df47a35,1060,COC(=O)CS,12.833333333333334,18.225
0be038db2251642c6862,1061,COC(=O)CS,12.483333333333333,18.575
a0fb13951a097b6a1516,1062,COC(=O)CS,19.025,26.491666666666667
8b0153f031bc52c2c1dd,1063,COC(=O)CS,17.766666666666666,26.408333333333335
376ba323d8d487f80cee,1064,COC(=O)CS,16.708333333333332,27.558333333333337
5bad82a6cffd60e7a6c9,1065,COC(=O)CS,30.708333333333332,43.075
fd1d673cc647d6745303,1066,COC(=O)CS,26.933333333333337,44.90833333333333
18aafc3a2522f8cc2983,1067,COC(=O)CS,26.475,40.641666666666666
d22eb7805d90b684e45f,1068,CC(C)(C)OCl,5.641666666666667,7.966666666666667
adbaa4b00d492d64eed5,1069,CC(C)(C)OCl,4.45,7.25
eaaa3bb6872fb6f5a235,1070,CC(C)(C)OCl,4.4,7.691666666666666
80c8f2e0d046784a5dd5,1071,CC(C)(C)OCl,6.625,8.991666666666667
c66ddd3f93b84e988e61,1072,CC(C)(C)OCl,5.241666666666666,8.858333333333333
b2d37e1bad242d8c9f03,1073,CC(C)(C)OCl,5.2,9.408333333333331
14ec65dd3e0364a45b2d,1074,CC(C)(C)OCl,6.483333333333333,9.216666666666669
52005c26be3762e0cc6f,1075,CC(C)(C)OCl,4.716666666666667,7.825
00115fe52c86d3614129,1076,CC(C)(C)OCl,4.575,8.041666666666666
4d8b86ac2c0bcd582f53,1077,CC(C)(C)OCl,6.0,8.058333333333334
8f857174b9f2f6c691f4,1078,CC(C)(C)OCl,4.783333333333333,6.95
3fa5b3c41fcae218e05b,1079,CC(C)(C)OCl,4.766666666666667,7.266666666666667
2f03edb1177fc5048002,1080,CC(C)(C)OCl,6.175,8.183333333333334
e15a19eb93571ebf6dbf,1081,CC(C)(C)OCl,4.916666666666667,7.308333333333334
7aebc58989fa288b11fc,1082,CC(C)(C)OCl,4.883333333333334,7.6
4f246d378709c2f974f8,1083,CC(C)(C)OCl,6.3,8.141666666666667
3c74589796aa180ea5ba,1084,CC(C)(C)OCl,5.016666666666667,7.691666666666666
e1c3c80c673cc63c7719,1085,CC(C)(C)OCl,4.991666666666666,7.766666666666667
4508cb72ef4489429d15,1086,CC(C)(C)OCl,6.325,8.316666666666666
278eae367da048448147,1087,CC(C)(C)OCl,5.1,8.008333333333333
ec53cb944de53e46b911,1088,CC(C)(C)OCl,5.058333333333334,8.033333333333333
2e714d4f0dc73256dd0b,1089,C=CC(=O)OC1CCCCC1,5.825,7.566666666666666
4fc25128f65d2cf6e786,1090,C=CC(=O)OC1CCCCC1,4.55,6.675
be1d1eac10cca873e4ef,1091,C=CC(=O)OC1CCCCC1,4.533333333333333,6.925
7ac5e8ade169be95e0fa,1092,C=CC(=O)OC1CCCCC1,5.925,7.458333333333333
64177ca0cbeb3fc11d57,1093,C=CC(=O)OC1CCCCC1,4.725,6.891666666666667
254ff4f90474bb68c388,1094,C=CC(=O)OC1CCCCC1,4.691666666666666,6.825
2ad754eae564af791fbf,1095,C=CC(=O)OC1CCCCC1,6.125,7.975
b9c6bc8d6e3dae9c8177,1096,C=CC(=O)OC1CCCCC1,4.891666666666667,6.941666666666666
e1553414b79b619a94cf,1097,C=CC(=O)OC1CCCCC1,4.85,7.1
3c6e7fafcacb87c40668,1098,C=CC(=O)OC1CCCCC1,6.275,8.233333333333333
183768832c247da26797,1099,C=CC(=O)OC1CCCCC1,5.158333333333333,7.75
26cc196a621fa3efa3ff,1100,C=CC(=O)OC1CCCCC1,5.083333333333333,8.183333333333334
e7bded68a76c24544339,1101,C=CC(=O)OC1CCCCC1,6.758333333333334,9.225
a41b395c8efbc1de1aa7,1102,C=CC(=O)OC1CCCCC1,5.5,8.991666666666667
0da8847ecc094a8c14db,1103,C=CC(=O)OC1CCCCC1,5.275,9.291666666666666
fce2741d123dd81a8fa6,1104,C=CC(=O)OC1CCCCC1,7.366666666666666,10.716666666666669
5a365a8ac825ce487db4,1105,C=CC(=O)OC1CCCCC1,6.125,11.041666666666666
f6692bb42d91e0a11d81,1106,C=CC(=O)OC1CCCCC1,5.433333333333334,11.533333333333331
97b105f90c11a10a2cac,1107,C=CC(=O)OC1CCCCC1,8.941666666666666,15.066666666666666
869ed39b28b73a5de24e,1108,C=CC(=O)OC1CCCCC1,7.441666666666666,16.95
c3add4f9b8eb5e002281,1109,C=CC(=O)OC1CCCCC1,6.008333333333334,17.275
a2e635d2c20fa080aec6,1110,CC(=O)CCCCl,5.133333333333334,8.683333333333334
a63ce210564bfb05f06c,1111,CC(=O)CCCCl,4.0,7.416666666666667
64540ef50093a8bf866e,1112,CC(=O)CCCCl,4.05,7.7
a4a62cf5452e2229b667,1113,CC(=O)CCCCl,5.808333333333334,8.5
1910a349b60a38899055,1114,CC(=O)CCCCl,4.391666666666667,8.816666666666666
da5b02dfb78f7248e643,1115,CC(=O)CCCCl,4.35,9.2
504e8e25f3a8b339a023,1116,CC(=O)CCCCl,5.75,8.991666666666667
8748c66e5f0823e6a65e,1117,CC(=O)CCCCl,4.55,10.616666666666667
59d8c3d932aece6945ae,1118,CC(=O)CCCCl,4.516666666666667,10.675
09096996d08f0c063345,1119,CC(=O)CCCCl,6.3,14.625
c0adb1c6f9dbe862a4dc,1120,CC(=O)CCCCl,4.666666666666667,6.008333333333334
f5e5ad6e9b48aa9731b5,1121,CC(=O)CCCCl,4.8,5.758333333333334
93bde1825d0cb1cb4305,1122,CC(=O)CCCCl,6.058333333333334,7.091666666666667
a3c1a0ac40733e8650fb,1123,CC(=O)CCCCl,4.808333333333334,6.333333333333333
a4c8259421a3aa5edeea,1124,CC(=O)CCCCl,4.85,6.525
55927e904f7c540fd4f2,1125,CC(=O)CCCCl,5.808333333333334,7.341666666666667
5d274cbcb3c8532e483f,1126,CC(=O)CCCCl,5.016666666666667,6.266666666666667
9cad3bab10930468747d,1127,CC(=O)CCCCl,4.516666666666667,5.775
2a23c139efe82dbd05ae,1128,CC(C)=CCBr,3.75,8.2
a88f1c7eff88c4722032,1129,CC(C)=CCBr,4.25,11.0
0b81c9c82d834e71f646,1130,CC(C)=CCBr,4.216666666666667,11.45
7e70e0d2553228179804,1131,CC(C)=CCBr,5.533333333333333,8.45
76d36c08cca4129d52a1,1132,CC(C)=CCBr,4.308333333333334,7.625
10bf40d15c62324241b0,1133,CC(C)=CCBr,4.283333333333333,8.166666666666666
abb6aad7f0471caa082f,1134,CC(C)=CCBr,5.658333333333333,8.541666666666666
4f8c9bb4d139738fc73e,1135,CC(C)=CCBr,4.391666666666667,8.15
f2fd66d2b02e4c6c143d,1136,CC(C)=CCBr,4.416666666666667,8.508333333333333
1584e89b84e9e0766dd9,1137,CC(C)=CCBr,5.808333333333334,8.583333333333334
547f6a80e7b1ed09f4e3,1138,CC(C)=CCBr,4.516666666666667,8.491666666666667
08fabec896b5e6031d72,1139,CC(C)=CCBr,4.466666666666667,8.991666666666667
0182b6d34cb35fb613ea,1140,CC(C)=CCBr,5.958333333333333,9.216666666666669
df4a8ed8397b7a13f5ca,1141,CC(C)=CCBr,4.616666666666666,8.725
88258d33b6f66b11a60e,1142,CC(C)=CCBr,4.641666666666667,9.191666666666666
a74a5af182f6efc00698,1143,CC(C)=CCBr,6.025,9.758333333333333
fb70c83ddbf839a2a341,1144,CC(C)=CCBr,4.708333333333333,9.333333333333334
d922a9fd0b0ab9fa4223,1145,CC(C)=CCBr,4.708333333333333,9.7
ad383ab38ce1ef78a5ae,1146,CC(C)=CCBr,6.033333333333333,9.908333333333331
2c1a26f1476e0550985e,1147,CC(C)=CCBr,4.766666666666667,9.875
7b69466d230dfaae0ae1,1148,CC(C)=CCBr,4.741666666666666,10.658333333333331
bae7ff3dc7b9d8610a44,1149,c1ccc2ncccc2c1,4.175,22.491666666666667
ae187d6f3746213b630c,1150,c1ccc2ncccc2c1,6.683333333333334,23.266666666666666
eb56f25c331ea1ab9b2b,1151,c1ccc2ncccc2c1,6.441666666666666,21.575
d1e71a8278523e7a10e3,1152,c1ccc2ncccc2c1,11.591666666666669,23.933333333333337
bea7a84fdcea344896f4,1153,c1ccc2ncccc2c1,11.308333333333334,26.108333333333334
504cddc93fa258cac929,1154,c1ccc2ncccc2c1,11.025,26.233333333333334
5097ef8f92148f920ca4,1155,c1ccc2ncccc2c1,17.958333333333332,33.825
e7bf6bd74f8498f1cb11,1156,c1ccc2ncccc2c1,15.15,33.94166666666667
07933c8c797c30bb0e8e,1157,c1ccc2ncccc2c1,15.0,34.725
1ae3618ec277b0463686,1158,c1ccc2ncccc2c1,31.433333333333337,56.325
33ffc69a253a89f15995,1159,c1ccc2ncccc2c1,27.9,57.666666666666664
c5185bd663026c64c816,1160,c1ccc2ncccc2c1,25.508333333333333,56.78333333333333
e47aebe2660b9e1528de,1161,c1ccc2ncccc2c1,53.416666666666664,92.93333333333334
9cd02352c2ed7a3e2321,1162,c1ccc2ncccc2c1,45.8,93.06666666666666
222a68fc192f66c1c080,1163,c1ccc2ncccc2c1,42.925,92.725
ab6f5728ca497f067610,1167,CC(C)c1ccc(Br)cc1,5.516666666666667,8.075
d15af17a71947e79a369,1168,CC(C)c1ccc(Br)cc1,4.3,8.583333333333334
90824ff7b17d5266d166,1169,CC(C)c1ccc(Br)cc1,4.308333333333334,7.816666666666666
b8dd4c619d837b044470,1170,CC(C)c1ccc(Br)cc1,5.55,7.941666666666666
ed540afc1b726ed87116,1171,CC(C)c1ccc(Br)cc1,4.233333333333333,7.916666666666667
13b7ef7c8bbf469fefc4,1172,CC(C)c1ccc(Br)cc1,4.291666666666667,7.991666666666666
177b9dae3a0f6f4641ca,1173,CC(C)c1ccc(Br)cc1,5.55,9.491666666666667
c1d0f97d53f585c856ee,1174,CC(C)c1ccc(Br)cc1,4.383333333333334,8.85
8ef01aae29087084369d,1175,CC(C)c1ccc(Br)cc1,4.366666666666666,9.175
84a0b394656540e06f2d,1176,CC(C)c1ccc(Br)cc1,5.641666666666667,8.15
8b59c86480a0a3337c63,1177,CC(C)c1ccc(Br)cc1,4.5,7.5
064f92c77ef7e990d32c,1178,CC(C)c1ccc(Br)cc1,4.108333333333333,8.3
137b5aaf9ecf3d65b7e3,1179,CC(C)c1ccc(Br)cc1,5.766666666666667,8.091666666666667
88ede3f01ace054a169b,1180,CC(C)c1ccc(Br)cc1,4.266666666666667,6.983333333333333
b5401e7deb7b96093e0a,1181,CC(C)c1ccc(Br)cc1,4.775,7.158333333333333
120a3bece2efacad82a7,1182,CC(C)c1ccc(Br)cc1,4.616666666666666,7.133333333333334
93d3a2662181daf98172,1183,CC(C)c1ccc(Br)cc1,4.966666666666667,7.566666666666666
747af2ae1176c54b9e5d,1184,CC(C)c1ccc(Br)cc1,4.741666666666666,9.2
0f756a58174e946b976a,1185,CC(C)c1ccc(Br)cc1,4.475,6.766666666666667
5bbef408d62a2a0fe3f6,1186,CC(C)c1ccc(Br)cc1,4.475,7.916666666666667
63ec73e3341feaaf43ae,1187,CC(C)c1ccc(Br)cc1,16.05,16.083333333333332
06e93ab1e94cbced3c21,1188,CC(C=O)Cc1ccc2c(c1)OCO2,4.45,8.266666666666667
bc08a8ecc11b4f3bcb67,1189,CC(C=O)Cc1ccc2c(c1)OCO2,4.391666666666667,7.5
8c5919c128847d433188,1190,CC(C=O)Cc1ccc2c(c1)OCO2,4.35,7.741666666666666
21e47f16b77cfc96e54f,1191,CC(C=O)Cc1ccc2c(c1)OCO2,5.891666666666667,8.875
19bdb9c6c59639662992,1192,CC(C=O)Cc1ccc2c(c1)OCO2,4.608333333333333,8.566666666666666
72fc5a77458ff1ee4e2c,1193,CC(C=O)Cc1ccc2c(c1)OCO2,4.725,8.733333333333333
502e41325a19473f9d08,1194,CC(C=O)Cc1ccc2c(c1)OCO2,6.608333333333333,10.525
036352f6818925e928f6,1195,CC(C=O)Cc1ccc2c(c1)OCO2,5.775,10.116666666666667
cdac505f97737176b1e0,1196,CC(C=O)Cc1ccc2c(c1)OCO2,5.616666666666666,10.583333333333334
6209df8dd01072ab8a47,1197,CC(C=O)Cc1ccc2c(c1)OCO2,8.533333333333333,14.308333333333334
76435080f7632be26e64,1198,CC(C=O)Cc1ccc2c(c1)OCO2,8.066666666666666,14.191666666666666
e506c0353a9b601af9ac,1199,CC(C=O)Cc1ccc2c(c1)OCO2,8.133333333333333,14.158333333333331
477241eeda24d5f7e750,1200,CC(C=O)Cc1ccc2c(c1)OCO2,13.525,20.916666666666668
fde9781e6b15ffbe093f,1201,CC(C=O)Cc1ccc2c(c1)OCO2,12.7,20.708333333333332
d1fba30478d2e47ba5a1,1202,CC(C=O)Cc1ccc2c(c1)OCO2,12.325,21.058333333333337
87996db5ddb7565fe66f,1203,CC(C=O)Cc1ccc2c(c1)OCO2,22.4,32.50833333333333
f5d802ca42b1a7226fc0,1204,CC(C=O)Cc1ccc2c(c1)OCO2,20.7,32.825
c518e06b106674a1412d,1205,CC(C=O)Cc1ccc2c(c1)OCO2,19.3,32.74166666666667
44c8b389a6faf44f1f4c,1206,CC(C=O)Cc1ccc2c(c1)OCO2,43.858333333333334,64.36666666666666
85591a54c419ed02c5f5,1207,CC(C=O)Cc1ccc2c(c1)OCO2,39.983333333333334,64.5
4d1e1e0eca90a46d77b2,1208,CC(C=O)Cc1ccc2c(c1)OCO2,36.425,65.20833333333333
8e999302c4d108ec9f19,1209,Cc1ccnc2ccccc12,9.791666666666666,17.55
65723de539453b98b181,1210,Cc1ccnc2ccccc12,7.408333333333333,16.25
468a11345970afe65576,1211,Cc1ccnc2ccccc12,7.291666666666667,16.075
b6229f0445560a4a54ed,1212,Cc1ccnc2ccccc12,13.275,23.85
9a58eec5ad3051be568a,1213,Cc1ccnc2ccccc12,11.458333333333334,24.283333333333335
777a87b895af5e6bc380,1214,Cc1ccnc2ccccc12,10.575,24.766666666666666
cf36dbeee8bb51632d84,1215,Cc1ccnc2ccccc12,20.066666666666663,34.108333333333334
2745c6978a8911fc3dda,1216,Cc1ccnc2ccccc12,16.291666666666668,33.40833333333333
56151359aadfa5411fc6,1217,Cc1ccnc2ccccc12,14.591666666666669,34.3
04a2e8ad27ca641a3a12,1218,Cc1ccnc2ccccc12,37.666666666666664,59.825
51f5ae6a991eea9e720e,1219,Cc1ccnc2ccccc12,31.308333333333337,60.95
61b73b8065ae2ece22eb,1220,Cc1ccnc2ccccc12,27.116666666666667,62.041666666666664
9e3ce3497298084abd83,1222,Cc1ccnc2ccccc12,59.583333333333336,106.5
23ef03f3e75e40b20095,1223,Cc1ccnc2ccccc12,51.34166666666667,108.45833333333331
48f272583f7a8b863fc2,1224,Brc1ccccc1-c1ccccc1,4.266666666666667,7.425
63d2727ce64d04ca8aa4,1225,Brc1ccccc1-c1ccccc1,4.3,8.191666666666666
9f44b52dbb3d43943ae4,1226,Brc1ccccc1-c1ccccc1,4.225,9.508333333333333
38e4eeff35c2622ca208,1227,Brc1ccccc1-c1ccccc1,5.641666666666667,9.175
31326c5d365d317999bb,1228,Brc1ccccc1-c1ccccc1,4.3,9.383333333333333
0aa824ae2e557bdaf840,1229,Brc1ccccc1-c1ccccc1,4.425,11.616666666666667
13cfc8ad0582fcbd26bc,1230,Brc1ccccc1-c1ccccc1,4.1,8.85
c45a62392f6a5694efe6,1231,Brc1ccccc1-c1ccccc1,4.183333333333334,9.85
43d6f492bc9902b2e1e2,1232,Brc1ccccc1-c1ccccc1,4.558333333333334,10.883333333333333
36e3d917ed07cf327a84,1233,Brc1ccccc1-c1ccccc1,6.066666666666666,10.15
2556657c3d3d8341ce74,1234,Brc1ccccc1-c1ccccc1,4.875,11.766666666666667
2a5ddd329fd392187ad2,1235,Brc1ccccc1-c1ccccc1,4.433333333333334,13.183333333333334
a2555410aeff8ee59e3e,1236,Brc1ccccc1-c1ccccc1,6.316666666666666,10.65
66dd2595492388b84b77,1237,Brc1ccccc1-c1ccccc1,5.091666666666667,11.45
9bcb68990620eda41e73,1238,Brc1ccccc1-c1ccccc1,4.833333333333333,13.316666666666666
f4690623249b80c36232,1239,Brc1ccccc1-c1ccccc1,6.533333333333333,11.05
34a9b815565879eeb8c1,1240,Brc1ccccc1-c1ccccc1,5.316666666666666,13.191666666666666
1e5d53b5d5e0e3d96556,1241,Brc1ccccc1-c1ccccc1,5.258333333333334,13.083333333333334
057b8c550ec0b75b1af1,1242,Brc1ccccc1-c1ccccc1,6.65,11.6
1a3f48c2d3cc33a207b7,1243,Brc1ccccc1-c1ccccc1,5.15,11.741666666666667
b1af54c32bec21b8bee1,1244,Brc1ccccc1-c1ccccc1,5.45,12.808333333333334
60f5ede1f947fc3c68b7,1245,COc1ccc(C)cc1OC,4.366666666666666,7.491666666666666
0a974fa5ccff4ce25b98,1246,COc1ccc(C)cc1OC,4.666666666666667,7.916666666666667
81481bf0d9bfc104fdc2,1247,COc1ccc(C)cc1OC,4.55,8.341666666666667
a90972fc4825cf75657e,1248,COc1ccc(C)cc1OC,6.066666666666666,9.208333333333334
3a6530d37524751b978e,1249,COc1ccc(C)cc1OC,5.0,8.575
8dea1508061e2605d983,1250,COc1ccc(C)cc1OC,4.541666666666667,8.683333333333334
59752d0b8c96b9efb90c,1251,COc1ccc(C)cc1OC,6.875,10.425
17418a1ba5c9443057c3,1252,COc1ccc(C)cc1OC,5.683333333333334,11.208333333333334
c34f8af0b9b65f8bfc2e,1253,COc1ccc(C)cc1OC,5.633333333333334,11.4
9c1f4af0ef4e157e4152,1254,COc1ccc(C)cc1OC,8.708333333333334,13.533333333333331
38ac413d67aacb0d9060,1255,COc1ccc(C)cc1OC,7.866666666666666,13.275
8b9a55e63dd5e733dcb0,1256,COc1ccc(C)cc1OC,6.791666666666667,13.441666666666666
3d8166bc443a01f2e3b5,1257,COc1ccc(C)cc1OC,12.541666666666666,19.033333333333335
1234fa6b7a71b815104c,1258,COc1ccc(C)cc1OC,10.9,19.0
7ad7f454a7b16a9ff211,1259,COc1ccc(C)cc1OC,10.941666666666666,19.041666666666668
9de8edaa330ab971f479,1260,COc1ccc(C)cc1OC,19.325,29.833333333333332
c3eb276f59965c3608f1,1261,COc1ccc(C)cc1OC,17.141666666666666,27.775
5fd49a50595624496938,1262,COc1ccc(C)cc1OC,15.808333333333334,28.808333333333337
7bfad75485e830b6d460,1263,COc1ccc(C)cc1OC,36.925,55.541666666666664
f38088920e6edd19a62f,1264,COc1ccc(C)cc1OC,31.816666666666663,55.56666666666667
22300151ccec3f1f1c24,1265,COc1ccc(C)cc1OC,29.858333333333334,53.483333333333334
4ff4a4435ab70d96f0bf,1266,Cc1cccc(C)n1,8.633333333333333,19.616666666666667
f768bef959891c647509,1267,Cc1cccc(C)n1,7.9,20.758333333333333
30d2db34bc1d4187f057,1268,Cc1cccc(C)n1,7.541666666666667,20.166666666666668
835b5f2641442576de42,1269,Cc1cccc(C)n1,12.491666666666667,23.491666666666667
2b7cd8ac357e176a9726,1270,Cc1cccc(C)n1,10.091666666666669,24.716666666666665
de4e10d3a5d448ffcdda,1271,Cc1cccc(C)n1,8.975,26.183333333333337
82d7243f61695e1b94cf,1272,Cc1cccc(C)n1,15.7,29.425
eceaa4f4139cde7ba166,1273,Cc1cccc(C)n1,12.466666666666669,30.558333333333337
8436939a2a6a91fa470d,1274,Cc1cccc(C)n1,11.591666666666669,30.616666666666667
434ffacb33eccce497c5,1275,Cc1cccc(C)n1,24.258333333333333,45.1
74c8fcd8ac3f6caedcd2,1276,Cc1cccc(C)n1,18.625,46.5
65f4f125b5e1f8137bd9,1277,Cc1cccc(C)n1,16.383333333333333,46.425
7fb4f90753d40dd25be0,1278,Cc1cccc(C)n1,38.94166666666667,71.05833333333334
abca62b372239d49a61b,1279,Cc1cccc(C)n1,29.1,69.41666666666667
6f548d72f01fc85debdc,1280,Cc1cccc(C)n1,25.633333333333333,71.85
51f4126a3aadb3239225,1283,Cc1cccc(C)n1,43.475,118.59166666666668
f59dc07845ef4a376526,1284,C=CCCc1ccccc1,3.95,6.45
649f29ed092e13ef748e,1285,C=CCCc1ccccc1,4.383333333333334,7.575
4e469aa003df4dff5385,1286,C=CCCc1ccccc1,4.358333333333333,8.15
0982d8b0030ea5a271e0,1287,C=CCCc1ccccc1,5.516666666666667,7.925
26434b09977f437f3439,1288,C=CCCc1ccccc1,4.4,8.85
a71e269b000cd3baf0e4,1289,C=CCCc1ccccc1,4.225,9.691666666666666
64f39309f42b29581670,1290,C=CCCc1ccccc1,5.7,8.125
31d2da0c82fdf1d7c27f,1291,C=CCCc1ccccc1,4.483333333333333,8.55
5316b68fd0d784da64cb,1292,C=CCCc1ccccc1,4.475,9.033333333333331
c23c844a2af53afd25f3,1293,C=CCCc1ccccc1,5.858333333333333,7.783333333333333
2d15adc72ef5b5f8166b,1294,C=CCCc1ccccc1,4.491666666666666,7.383333333333334
05ee828b245bc1fc1a07,1295,C=CCCc1ccccc1,4.591666666666667,7.158333333333333
172c0132e67ab8c19a2a,1296,C=CCCc1ccccc1,5.783333333333333,7.925
e9a472ec6320a7295dd0,1297,C=CCCc1ccccc1,4.733333333333333,7.158333333333333
6dda54c1c9f4e408894c,1298,C=CCCc1ccccc1,4.691666666666666,7.333333333333333
811fe937b374a5ccfdb0,1299,C=CCCc1ccccc1,5.766666666666667,8.275
e683092d4333e55ba286,1300,C=CCCc1ccccc1,4.866666666666666,7.316666666666666
f109a83cdbf5e35157f0,1301,C=CCCc1ccccc1,4.766666666666667,7.716666666666667
a438141ce44ecce82131,1302,C=CCCc1ccccc1,6.1,8.116666666666667
378b492e10d44adfaa8d,1303,C=CCCc1ccccc1,4.958333333333333,7.525
2e23828691c3f9bebd0b,1304,C=CCCc1ccccc1,4.508333333333334,7.341666666666667
99cecaf5e0ea91ad4781,1305,CC(C)(O)CCc1ccccc1,6.558333333333334,9.391666666666667
8de7bea3e86066a6c12b,1306,CC(C)(O)CCc1ccccc1,5.183333333333334,8.866666666666667
f91e857aa14399ede600,1307,CC(C)(O)CCc1ccccc1,5.25,9.016666666666667
d2d6000790408687cc29,1308,CC(C)(O)CCc1ccccc1,7.3,11.633333333333333
