sample_id,source_row,canonical_smiles,split,seed,split_mode
6a1c34839dd4d1f4baf5,1015,C=CC(=O)OCc1ccccc1,train,525,compound
7582eb861e223c38e3b2,1016,C=CC(=O)OCc1ccccc1,train,525,compound
535ba1a4922e163b518c,1017,C=CC(=O)OCc1ccccc1,train,525,compound
cacb6e56d0b2fc61cde2,1018,C=CC(=O)OCc1ccccc1,train,525,compound
9a99e869cff4f47ba58c,1019,C=CC(=O)OCc1ccccc1,train,525,compound
6bafc9ba6e162b656089,1020,C=CC(=O)OCc1ccccc1,train,525,compound
28d5325cac43121ab7f6,1021,C=CC(=O)OCc1ccccc1,train,525,compound
b522f87b2ab193018419,1022,C=CC(=O)OCc1ccccc1,train,525,compound
f38e850cb54d17a50d3c,1023,C=CC(=O)OCc1ccccc1,train,525,compound
5a32e0aa027d68fcb9f3,1024,C=CC(=O)OCc1ccccc1,train,525,compound
52144e7fa2b21ace65ff,1025,C=CC(=O)OCc1ccccc1,train,525,compound
65651134a7c70aa64d32,1026,COC(=O)C(C)(C)Br,train,525,compound
b59d10badf9681a661a6,1027,COC(=O)C(C)(C)Br,train,525,compound
c827119f3e13a7eab121,1028,COC(=O)C(C)(C)Br,train,525,compound
fb4ce5d78cbb665a3ddb,1029,COC(=O)C(C)(C)Br,train,525,compound
5c347ad0af055451a8db,1030,COC(=O)C(C)(C)Br,train,525,compound
84837928991db29409c6,1031,COC(=O)C(C)(C)Br,train,525,compound
0bf3ee298cf472bd6a5e,1032,COC(=O)C(C)(C)Br,train,525,compound
5f41872f8880df677ce1,1033,COC(=O)C(C)(C)Br,train,525,compound
085d41967b4b599edf13,1034,COC(=O)C(C)(C)Br,train,525,compound
7844d45e7d71e793b5c3,1035,COC(=O)C(C)(C)Br,train,525,compound
b8c7bb9f7fff1a3e3f7d,1036,COC(=O)C(C)(C)Br,train,525,compound
90d8a6d3f4fbe760dd4e,1037,COC(=O)C(C)(C)Br,train,525,compound
4d67ea402473cc685bae,1038,COC(=O)C(C)(C)Br,train,525,compound
8a6913901f8312db7a2e,1039,COC(=O)C(C)(C)Br,train,525,compound
f3b4ea532aba4f6ff283,1040,COC(=O)C(C)(C)Br,train,525,compound
11a1c89247d3374b7f0c,1041,COC(=O)C(C)(C)Br,train,525,compound
f0674071a9f7bce0703c,1042,COC(=O)C(C)(C)Br,train,525,compound
cd1a2b4fd666ce7b0b67,1043,COC(=O)C(C)(C)Br,train,525,compound
f25bc3a3b74471e14801,1044,COC(=O)C(C)(C)Br,train,525,compound
933bc87d8ae9186a7803,1045,COC(=O)C(C)(C)Br,train,525,compound
d86448c8f5aaa8ebcf7f,1046,COC(=O)C(C)(C)Br,train,525,compound
914cbf3bfe7468210e0e,1047,COC(=O)CS,validation,525,compound
0feb931fe35453749c45,1048,COC(=O)CS,validation,525,compound
264a5260b17a6cbf033f,1049,COC(=O)CS,validation,525,compound
5ac4ef8dc89489d5dcd8,1050,COC(=O)CS,validation,525,compound
aa7294d697e91719da6e,1051,COC(=O)CS,validation,525,compound
2e095d9513ef4de0d6e8,1052,COC(=O)CS,validation,525,compound
eb6a058d4ee7f72a893c,1053,COC(=O)CS,validation,525,compound
8d1e5be2f85594850c79,1054,COC(=O)CS,validation,525,compound
fa81c4e1817366c902f3,1055,COC(=O)CS,validation,525,compound
6dde3c4535c931ca4092,1056,COC(=O)CS,validation,525,compound
a3c817ff559d5c946cc8,1057,COC(=O)CS,validation,525,compound
93ce299d2e2f5bf83250,1058,COC(=O)CS,validation,525,compound
b38269af25220f62d607,1059,COC(=O)CS,validation,525,compound
4b4d079fa6b12df47a35,1060,COC(=O)CS,validation,525,compound
0be038db2251642c6862,1061,COC(=O)CS,validation,525,compound
a0fb13951a097b6a1516,1062,COC(=O)CS,validation,525,compound
8b0153f031bc52c2c1dd,1063,COC(=O)CS,validation,525,compound
376ba323d8d487f80cee,1064,COC(=O)CS,validation,525,compound
5bad82a6cffd60e7a6c9,1065,COC(=O)CS,validation,525,compound
fd1d673cc647d6745303,1066,COC(=O)CS,validation,525,compound
18aafc3a2522f8cc2983,1067,COC(=O)CS,validation,525,compound
d22eb7805d90b684e45f,1068,CC(C)(C)OCl,train,525,compound
adbaa4b00d492d64eed5,1069,CC(C)(C)OCl,train,525,compound
eaaa3bb6872fb6f5a235,1070,CC(C)(C)OCl,train,525,compound
80c8f2e0d046784a5dd5,1071,CC(C)(C)OCl,train,525,compound
c66ddd3f93b84e988e61,1072,CC(C)(C)OCl,train,525,compound
b2d37e1bad242d8c9f03,1073,CC(C)(C)OCl,train,525,compound
14ec65dd3e0364a45b2d,1074,CC(C)(C)OCl,train,525,compound
52005c26be3762e0cc6f,1075,CC(C)(C)OCl,train,525,compound
00115fe52c86d3614129,1076,CC(C)(C)OCl,train,525,compound
4d8b86ac2c0bcd582f53,1077,CC(C)(C)OCl,train,525,compound
8f857174b9f2f6c691f4,1078,CC(C)(C)OCl,train,525,compound
3fa5b3c41fcae218e05b,1079,CC(C)(C)OCl,train,525,compound
2f03edb1177fc5048002,1080,CC(C)(C)OCl,train,525,compound
e15a19eb93571ebf6dbf,1081,CC(C)(C)OCl,train,525,compound
7aebc58989fa288b11fc,1082,CC(C)(C)OCl,train,525,compound
4f246d378709c2f974f8,1083,CC(C)(C)OCl,train,525,compound
3c74589796aa180ea5ba,1084,CC(C)(C)OCl,train,525,compound
e1c3c80c673cc63c7719,1085,CC(C)(C)OCl,train,525,compound
4508cb72ef4489429d15,1086,CC(C)(C)OCl,train,525,compound
278eae367da048448147,1087,CC(C)(C)OCl,train,525,compound
ec53cb944de53e46b911,1088,CC(C)(C)OCl,train,525,compound
2e714d4f0dc73256dd0b,1089,C=CC(=O)OC1CCCCC1,test,525,compound
4fc25128f65d2cf6e786,1090,C=CC(=O)OC1CCCCC1,test,525,compound
be1d1eac10cca873e4ef,1091,C=CC(=O)OC1CCCCC1,test,525,compound
7ac5e8ade169be95e0fa,1092,C=CC(=O)OC1CCCCC1,test,525,compound
64177ca0cbeb3fc11d57,1093,C=CC(=O)OC1CCCCC1,test,525,compound
254ff4f90474bb68c388,1094,C=CC(=O)OC1CCCCC1,test,525,compound
2ad754eae564af791fbf,1095,C=CC(=O)OC1CCCCC1,test,525,compound
b9c6bc8d6e3dae9c8177,1096,C=CC(=O)OC1CCCCC1,test,525,compound
e1553414b79b619a94cf,1097,C=CC(=O)OC1CCCCC1,test,525,compound
3c6e7fafcacb87c40668,1098,C=CC(=O)OC1CCCCC1,test,525,compound
183768832c247da26797,1099,C=CC(=O)OC1CCCCC1,test,525,compound
26cc196a621fa3efa3ff,1100,C=CC(=O)OC1CCCCC1,test,525,compound
e7bded68a76c24544339,1101,C=CC(=O)OC1CCCCC1,test,525,compound
a41b395c8efbc1de1aa7,1102,C=CC(=O)OC1CCCCC1,test,525,compound
0da8847ecc094a8c14db,1103,C=CC(=O)OC1CCCCC1,test,525,compound
fce2741d123dd81a8fa6,1104,C=CC(=O)OC1CCCCC1,test,525,compound
5a365a8ac825ce487db4,1105,C=CC(=O)OC1CCCCC1,test,525,compound
f6692bb42d91e0a11d81,1106,C=CC(=O)OC1CCCCC1,test,525,compound
97b105f90c11a10a2cac,1107,C=CC(=O)OC1CCCCC1,test,525,compound
869ed39b28b73a5de24e,1108,C=CC(=O)OC1CCCCC1,test,525,compound
c3add4f9b8eb5e002281,1109,C=CC(=O)OC1CCCCC1,test,525,compound
a2e635d2c20fa080aec6,1110,CC(=O)CCCCl,validation,525,compound
a63ce210564bfb05f06c,1111,CC(=O)CCCCl,validation,525,compound
64540ef50093a8bf866e,1112,CC(=O)CCCCl,validation,525,compound
a4a62cf5452e2229b667,1113,CC(=O)CCCCl,validation,525,compound
1910a349b60a38899055,1114,CC(=O)CCCCl,validation,525,compound
da5b02dfb78f7248e643,1115,CC(=O)CCCCl,validation,525,compound
504e8e25f3a8b339a023,1116,CC(=O)CCCCl,validation,525,compound
8748c66e5f0823e6a65e,1117,CC(=O)CCCCl,validation,525,compound
59d8c3d932aece6945ae,1118,CC(=O)CCCCl,validation,525,compound
09096996d08f0c063345,1119,CC(=O)CCCCl,validation,525,compound
c0adb1c6f9dbe862a4dc,1120,CC(=O)CCCCl,validation,525,compound
f5e5ad6e9b48aa9731b5,1121,CC(=O)CCCCl,validation,525,compound
93bde1825d0cb1cb4305,1122,CC(=O)CCCCl,validation,525,compound
a3c1a0ac40733e8650fb,1123,CC(=O)CCCCl,validation,525,compound
a4c8259421a3aa5edeea,1124,CC(=O)CCCCl,validation,525,compound
55927e904f7c540fd4f2,1125,CC(=O)CCCCl,validation,525,compound
5d274cbcb3c8532e483f,1126,CC(=O)CCCCl,validation,525,compound
9cad3bab10930468747d,1127,CC(=O)CCCCl,validation,525,compound
2a23c139efe82dbd05ae,1128,CC(C)=CCBr,train,525,compound
a88f1c7eff88c4722032,1129,CC(C)=CCBr,train,525,compound
0b81c9c82d834e71f646,1130,CC(C)=CCBr,train,525,compound
7e70e0d2553228179804,1131,CC(C)=CCBr,train,525,compound
76d36c08cca4129d52a1,1132,CC(C)=CCBr,train,525,compound
10bf40d15c62324241b0,1133,CC(C)=CCBr,train,525,compound
abb6aad7f0471caa082f,1134,CC(C)=CCBr,train,525,compound
4f8c9bb4d139738fc73e,1135,CC(C)=CCBr,train,525,compound
f2fd66d2b02e4c6c143d,1136,CC(C)=CCBr,train,525,compound
1584e89b84e9e0766dd9,1137,CC(C)=CCBr,train,525,compound
547f6a80e7b1ed09f4e3,1138,CC(C)=CCBr,train,525,compound
08fabec896b5e6031d72,1139,CC(C)=CCBr,train,525,compound
0182b6d34cb35fb613ea,1140,CC(C)=CCBr,train,525,compound
df4a8ed8397b7a13f5ca,1141,CC(C)=CCBr,train,525,compound
88258d33b6f66b11a60e,1142,CC(C)=CCBr,train,525,compound
a74a5af182f6efc00698,1143,CC(C)=CCBr,train,525,compound
fb70c83ddbf839a2a341,1144,CC(C)=CCBr,train,525,compound
d922a9fd0b0ab9fa4223,1145,CC(C)=CCBr,train,525,compound
ad383ab38ce1ef78a5ae,1146,CC(C)=CCBr,train,525,compound
2c1a26f1476e0550985e,1147,CC(C)=CCBr,train,525,compound
7b69466d230dfaae0ae1,1148,CC(C)=CCBr,train,525,compound
bae7ff3dc7b9d8610a44,1149,c1ccc2ncccc2c1,train,525,compound
ae187d6f3746213b630c,1150,c1ccc2ncccc2c1,train,525,compound
eb56f25c331ea1ab9b2b,1151,c1ccc2ncccc2c1,train,525,compound
d1e71a8278523e7a10e3,1152,c1ccc2ncccc2c1,train,525,compound
bea7a84fdcea344896f4,1153,c1ccc2ncccc2c1,train,525,compound
504cddc93fa258cac929,1154,c1ccc2ncccc2c1,train,525,compound
5097ef8f92148f920ca4,1155,c1ccc2ncccc2c1,train,525,compound
e7bf6bd74f8498f1cb11,1156,c1ccc2ncccc2c1,train,525,compound
07933c8c797c30bb0e8e,1157,c1ccc2ncccc2c1,train,525,compound
1ae3618ec277b0463686,1158,c1ccc2ncccc2c1,train,525,compound
33ffc69a253a89f15995,1159,c1ccc2ncccc2c1,train,525,compound
c5185bd663026c64c816,1160,c1ccc2ncccc2c1,train,525,compound
e47aebe2660b9e1528de,1161,c1ccc2ncccc2c1,train,525,compound
9cd02352c2ed7a3e2321,1162,c1ccc2ncccc2c1,train,525,compound
222a68fc192f66c1c080,1163,c1ccc2ncccc2c1,train,525,compound
ab6f5728ca497f067610,1167,CC(C)c1ccc(Br)cc1,validation,525,compound
d15af17a71947e79a369,1168,CC(C)c1ccc(Br)cc1,validation,525,compound
90824ff7b17d5266d166,1169,CC(C)c1ccc(Br)cc1,validation,525,compound
b8dd4c619d837b044470,1170,CC(C)c1ccc(Br)cc1,validation,525,compound
ed540afc1b726ed87116,1171,CC(C)c1ccc(Br)cc1,validation,525,compound
13b7ef7c8bbf469fefc4,1172,CC(C)c1ccc(Br)cc1,validation,525,compound
177b9dae3a0f6f4641ca,1173,CC(C)c1ccc(Br)cc1,validation,525,compound
c1d0f97d53f585c856ee,1174,CC(C)c1ccc(Br)cc1,validation,525,compound
8ef01aae29087084369d,1175,CC(C)c1ccc(Br)cc1,validation,525,compound
84a0b394656540e06f2d,1176,CC(C)c1ccc(Br)cc1,validation,525,compound
8b59c86480a0a3337c63,1177,CC(C)c1ccc(Br)cc1,validation,525,compound
064f92c77ef7e990d32c,1178,CC(C)c1ccc(Br)cc1,validation,525,compound
137b5aaf9ecf3d65b7e3,1179,CC(C)c1ccc(Br)cc1,validation,525,compound
88ede3f01ace054a169b,1180,CC(C)c1ccc(Br)cc1,validation,525,compound
b5401e7deb7b96093e0a,1181,CC(C)c1ccc(Br)cc1,validation,525,compound
120a3bece2efacad82a7,1182,CC(C)c1ccc(Br)cc1,validation,525,compound
93d3a2662181daf98172,1183,CC(C)c1ccc(Br)cc1,validation,525,compound
747af2ae1176c54b9e5d,1184,CC(C)c1ccc(Br)cc1,validation,525,compound
0f756a58174e946b976a,1185,CC(C)c1ccc(Br)cc1,validation,525,compound
5bbef408d62a2a0fe3f6,1186,CC(C)c1ccc(Br)cc1,validation,525,compound
63ec73e3341feaaf43ae,1187,CC(C)c1ccc(Br)cc1,validation,525,compound
06e93ab1e94cbced3c21,1188,CC(C=O)Cc1ccc2c(c1)OCO2,train,525,compound
bc08a8ecc11b4f3bcb67,1189,CC(C=O)Cc1ccc2c(c1)OCO2,train,525,compound
8c5919c128847d433188,1190,CC(C=O)Cc1ccc2c(c1)OCO2,train,525,compound
21e47f16b77cfc96e54f,1191,CC(C=O)Cc1ccc2c(c1)OCO2,train,525,compound
19bdb9c6c59639662992,1192,CC(C=O)Cc1ccc2c(c1)OCO2,train,525,compound
72fc5a77458ff1ee4e2c,1193,CC(C=O)Cc1ccc2c(c1)OCO2,train,525,compound
502e41325a19473f9d08,1194,CC(C=O)Cc1ccc2c(c1)OCO2,train,525,compound
036352f6818925e928f6,1195,CC(C=O)Cc1ccc2c(c1)OCO2,train,525,compound
cdac505f97737176b1e0,1196,CC(C=O)Cc1ccc2c(c1)OCO2,train,525,compound
6209df8dd01072ab8a47,1197,CC(C=O)Cc1ccc2c(c1)OCO2,train,525,compound
76435080f7632be26e64,1198,CC(C=O)Cc1ccc2c(c1)OCO2,train,525,compound
e506c0353a9b601af9ac,1199,CC(C=O)Cc1ccc2c(c1)OCO2,train,525,compound
477241eeda24d5f7e750,1200,CC(C=O)Cc1ccc2c(c1)OCO2,train,525,compound
fde9781e6b15ffbe093f,1201,CC(C=O)Cc1ccc2c(c1)OCO2,train,525,compound
d1fba30478d2e47ba5a1,1202,CC(C=O)Cc1ccc2c(c1)OCO2,train,525,compound
87996db5ddb7565fe66f,1203,CC(C=O)Cc1ccc2c(c1)OCO2,train,525,compound
f5d802ca42b1a7226fc0,1204,CC(C=O)Cc1ccc2c(c1)OCO2,train,525,compound
c518e06b106674a1412d,1205,CC(C=O)Cc1ccc2c(c1)OCO2,train,525,compound
44c8b389a6faf44f1f4c,1206,CC(C=O)Cc1ccc2c(c1)OCO2,train,525,compound
85591a54c419ed02c5f5,1207,CC(C=O)Cc1ccc2c(c1)OCO2,train,525,compound
4d1e1e0eca90a46d77b2,1208,CC(C=O)Cc1ccc2c(c1)OCO2,train,525,compound
8e999302c4d108ec9f19,1209,Cc1ccnc2ccccc12,train,525,compound
65723de539453b98b181,1210,Cc1ccnc2ccccc12,train,525,compound
468a11345970afe65576,1211,Cc1ccnc2ccccc12,train,525,compound
b6229f0445560a4a54ed,1212,Cc1ccnc2ccccc12,train,525,compound
9a58eec5ad3051be568a,1213,Cc1ccnc2ccccc12,train,525,compound
777a87b895af5e6bc380,1214,Cc1ccnc2ccccc12,train,525,compound
cf36dbeee8bb51632d84,1215,Cc1ccnc2ccccc12,train,525,compound
2745c6978a8911fc3dda,1216,Cc1ccnc2ccccc12,train,525,compound
56151359aadfa5411fc6,1217,Cc1ccnc2ccccc12,train,525,compound
04a2e8ad27ca641a3a12,1218,Cc1ccnc2ccccc12,train,525,compound
51f5ae6a991eea9e720e,1219,Cc1ccnc2ccccc12,train,525,compound
61b73b8065ae2ece22eb,1220,Cc1ccnc2ccccc12,train,525,compound
9e3ce3497298084abd83,1222,Cc1ccnc2ccccc12,train,525,compound
23ef03f3e75e40b20095,1223,Cc1ccnc2ccccc12,train,525,compound
48f272583f7a8b863fc2,1224,Brc1ccccc1-c1ccccc1,train,525,compound
63d2727ce64d04ca8aa4,1225,Brc1ccccc1-c1ccccc1,train,525,compound
9f44b52dbb3d43943ae4,1226,Brc1ccccc1-c1ccccc1,train,525,compound
38e4eeff35c2622ca208,1227,Brc1ccccc1-c1ccccc1,train,525,compound
31326c5d365d317999bb,1228,Brc1ccccc1-c1ccccc1,train,525,compound
0aa824ae2e557bdaf840,1229,Brc1ccccc1-c1ccccc1,train,525,compound
13cfc8ad0582fcbd26bc,1230,Brc1ccccc1-c1ccccc1,train,525,compound
c45a62392f6a5694efe6,1231,Brc1ccccc1-c1ccccc1,train,525,compound
43d6f492bc9902b2e1e2,1232,Brc1ccccc1-c1ccccc1,train,525,compound
36e3d917ed07cf327a84,1233,Brc1ccccc1-c1ccccc1,train,525,compound
2556657c3d3d8341ce74,1234,Brc1ccccc1-c1ccccc1,train,525,compound
2a5ddd329fd392187ad2,1235,Brc1ccccc1-c1ccccc1,train,525,compound
a2555410aeff8ee59e3e,1236,Brc1ccccc1-c1ccccc1,train,525,compound
66dd2595492388b84b77,1237,Brc1ccccc1-c1ccccc1,train,525,compound
9bcb68990620eda41e73,1238,Brc1ccccc1-c1ccccc1,train,525,compound
f4690623249b80c36232,1239,Brc1ccccc1-c1ccccc1,train,525,compound
34a9b815565879eeb8c1,1240,Brc1ccccc1-c1ccccc1,train,525,compound
1e5d53b5d5e0e3d96556,1241,Brc1ccccc1-c1ccccc1,train,525,compound
057b8c550ec0b75b1af1,1242,Brc1ccccc1-c1ccccc1,train,525,compound
1a3f48c2d3cc33a207b7,1243,Brc1ccccc1-c1ccccc1,train,525,compound
b1af54c32bec21b8bee1,1244,Brc1ccccc1-c1ccccc1,train,525,compound
60f5ede1f947fc3c68b7,1245,COc1ccc(C)cc1OC,train,525,compound
0a974fa5ccff4ce25b98,1246,COc1ccc(C)cc1OC,train,525,compound
81481bf0d9bfc104fdc2,1247,COc1ccc(C)cc1OC,train,525,compound
a90972fc4825cf75657e,1248,COc1ccc(C)cc1OC,train,525,compound
3a6530d37524751b978e,1249,COc1ccc(C)cc1OC,train,525,compound
8dea1508061e2605d983,1250,COc1ccc(C)cc1OC,train,525,compound
59752d0b8c96b9efb90c,1251,COc1ccc(C)cc1OC,train,525,compound
17418a1ba5c9443057c3,1252,COc1ccc(C)cc1OC,train,525,compound
c34f8af0b9b65f8bfc2e,1253,COc1ccc(C)cc1OC,train,525,compound
9c1f4af0ef4e157e4152,1254,COc1ccc(C)cc1OC,train,525,compound
38ac413d67aacb0d9060,1255,COc1ccc(C)cc1OC,train,525,compound
8b9a55e63dd5e733dcb0,1256,COc1ccc(C)cc1OC,train,525,compound
3d8166bc443a01f2e3b5,1257,COc1ccc(C)cc1OC,train,525,compound
1234fa6b7a71b815104c,1258,COc1ccc(C)cc1OC,train,525,compound
7ad7f454a7b16a9ff211,1259,COc1ccc(C)cc1OC,train,525,compound
9de8edaa330ab971f479,1260,COc1ccc(C)cc1OC,train,525,compound
c3eb276f59965c3608f1,1261,COc1ccc(C)cc1OC,train,525,compound
5fd49a50595624496938,1262,COc1ccc(C)cc1OC,train,525,compound
7bfad75485e830b6d460,1263,COc1ccc(C)cc1OC,train,525,compound
f38088920e6edd19a62f,1264,COc1ccc(C)cc1OC,train,525,compound
22300151ccec3f1f1c24,1265,COc1ccc(C)cc1OC,train,525,compound
4ff4a4435ab70d96f0bf,1266,Cc1cccc(C)n1,validation,525,compound
f768bef959891c647509,1267,Cc1cccc(C)n1,validation,525,compound
30d2db34bc1d4187f057,1268,Cc1cccc(C)n1,validation,525,compound
835b5f2641442576de42,1269,Cc1cccc(C)n1,validation,525,compound
2b7cd8ac357e176a9726,1270,Cc1cccc(C)n1,validation,525,compound
de4e10d3a5d448ffcdda,1271,Cc1cccc(C)n1,validation,525,compound
82d7243f61695e1b94cf,1272,Cc1cccc(C)n1,validation,525,compound
eceaa4f4139cde7ba166,1273,Cc1cccc(C)n1,validation,525,compound
8436939a2a6a91fa470d,1274,Cc1cccc(C)n1,validation,525,compound
434ffacb33eccce497c5,1275,Cc1cccc(C)n1,validation,525,compound
74c8fcd8ac3f6caedcd2,1276,Cc1cccc(C)n1,validation,525,compound
65f4f125b5e1f8137bd9,1277,Cc1cccc(C)n1,validation,525,compound
7fb4f90753d40dd25be0,1278,Cc1cccc(C)n1,validation,525,compound
abca62b372239d49a61b,1279,Cc1cccc(C)n1,validation,525,compound
6f548d72f01fc85debdc,1280,Cc1cccc(C)n1,validation,525,compound
51f4126a3aadb3239225,1283,Cc1cccc(C)n1,validation,525,compound
f59dc07845ef4a376526,1284,C=CCCc1ccccc1,train,525,compound
649f29ed092e13ef748e,1285,C=CCCc1ccccc1,train,525,compound
4e469aa003df4dff5385,1286,C=CCCc1ccccc1,train,525,compound
0982d8b0030ea5a271e0,1287,C=CCCc1ccccc1,train,525,compound
26434b09977f437f3439,1288,C=CCCc1ccccc1,train,525,compound
a71e269b000cd3baf0e4,1289,C=CCCc1ccccc1,train,525,compound
64f39309f42b29581670,1290,C=CCCc1ccccc1,train,525,compound
31d2da0c82fdf1d7c27f,1291,C=CCCc1ccccc1,train,525,compound
5316b68fd0d784da64cb,1292,C=CCCc1ccccc1,train,525,compound
c23c844a2af53afd25f3,1293,C=CCCc1ccccc1,train,525,compound
2d15adc72ef5b5f8166b,1294,C=CCCc1ccccc1,train,525,compound
05ee828b245bc1fc1a07,1295,C=CCCc1ccccc1,train,525,compound
172c0132e67ab8c19a2a,1296,C=CCCc1ccccc1,train,525,compound
e9a472ec6320a7295dd0,1297,C=CCCc1ccccc1,train,525,compound
6dda54c1c9f4e408894c,1298,C=CCCc1ccccc1,train,525,compound
811fe937b374a5ccfdb0,1299,C=CCCc1ccccc1,train,525,compound
e683092d4333e55ba286,1300,C=CCCc1ccccc1,train,525,compound
f109a83cdbf5e35157f0,1301,C=CCCc1ccccc1,train,525,compound
a438141ce44ecce82131,1302,C=CCCc1ccccc1,train,525,compound
378b492e10d44adfaa8d,1303,C=CCCc1ccccc1,train,525,compound
2e23828691c3f9bebd0b,1304,C=CCCc1ccccc1,train,525,compound
99cecaf5e0ea91ad4781,1305,CC(C)(O)CCc1ccccc1,train,525,compound
8de7bea3e86066a6c12b,1306,CC(C)(O)CCc1ccccc1,train,525,compound
f91e857aa14399ede600,1307,CC(C)(O)CCc1ccccc1,train,525,compound
d2d6000790408687cc29,1308,CC(C)(O)CCc1ccccc1,train,525,compound
e84401538edd3a34ff69,1309,CC(C)(O)CCc1ccccc1,train,525,compound
3c43e519a9cf66b66ebc,1310,CC(C)(O)CCc1ccccc1,train,525,compound
a1ea7a9303a5fc7a7b0f,1311,CC(C)(O)CCc1ccccc1,train,525,compound
95a211366968c4cd1f0f,1312,CC(C)(O)CCc1ccccc1,train,525,compound
426ed16e4b39d346244b,1313,CC(C)(O)CCc1ccccc1,train,525,compound
bf09d868ed4d68a97b40,1314,CC(C)(O)CCc1ccccc1,train,525,compound
3e78a776ac9b885d378a,1315,CC(C)(O)CCc1ccccc1,train,525,compound
7eb97a2a0856e78a4b76,1316,CC(C)(O)CCc1ccccc1,train,525,compound
4fb92bd1fab3ba235858,1317,CC(C)(O)CCc1ccccc1,train,525,compound
bad24d96575f423fe4fd,1318,CC(C)(O)CCc1ccccc1,train,525,compound
19229d505f75d05a0bcb,1319,CC(C)(O)CCc1ccccc1,train,525,compound
d391f8d743d6c1a80b93,1320,CC(O)c1ccccc1,train,525,compound
8fda0f40e131c051eac9,1321,CC(O)c1ccccc1,train,525,compound
e1da389a795a7f30c216,1322,CC(O)c1ccccc1,train,525,compound
401216df342ee56f834b,1323,CC(O)c1ccccc1,train,525,compound
c7e564f222bd8ae3f685,1324,CC(O)c1ccccc1,train,525,compound
053d656a484534ea6e2b,1325,CC(O)c1ccccc1,train,525,compound
e71aba5ca322ce0a2c7f,1326,CC(O)c1ccccc1,train,525,compound
f559a4634c60d81f5f15,1327,CC(O)c1ccccc1,train,525,compound
ecebeb4b29d917495b44,1328,CC(O)c1ccccc1,train,525,compound
e75030664990b64e9c05,1329,CC(O)c1ccccc1,train,525,compound
994a1f65509549a84ede,1330,CC(O)c1ccccc1,train,525,compound
067260cef0fb89f79291,1331,CC(O)c1ccccc1,train,525,compound
f15b726ca5b4897ed80c,1332,CC(O)c1ccccc1,train,525,compound
859ae738b615cf17b849,1333,CC(O)c1ccccc1,train,525,compound
553ad963219026be5c60,1334,ClCCc1ccccc1,train,525,compound
1a2975284c60706c3d2b,1335,ClCCc1ccccc1,train,525,compound
f4d505a9ed320bcbb6ac,1336,ClCCc1ccccc1,train,525,compound
ade995be7166f2ff8236,1337,ClCCc1ccccc1,train,525,compound
aeaea32d8edd7e17b563,1338,ClCCc1ccccc1,train,525,compound
20fba6abcb872e421123,1339,ClCCc1ccccc1,train,525,compound
88a49888519467ea1b90,1340,ClCCc1ccccc1,train,525,compound
a1d9ec291feffecb4e6f,1341,ClCCc1ccccc1,train,525,compound
47064240165da3f6b2c8,1342,ClCCc1ccccc1,train,525,compound
26f81244808222211192,1343,ClCCc1ccccc1,train,525,compound
93ae61c4f1e7368d9b5e,1344,ClCCc1ccccc1,train,525,compound
66e712388ecd53b9c22c,1345,ClCCc1ccccc1,train,525,compound
6e43092f4f4c8b322f4d,1346,ClCCc1ccccc1,train,525,compound
b424f09f99e875d6c912,1347,ClCCc1ccccc1,train,525,compound
a5bad8587c652e0b8011,1348,ClCCc1ccccc1,train,525,compound
eeb6f2d222850417076c,1349,ClCCc1ccccc1,train,525,compound
de50de1d8bb744eb450b,1350,ClCCc1ccccc1,train,525,compound
7312f73b09e6525e9188,1351,ClCCc1ccccc1,train,525,compound
5c0c92d58e46c156d478,1352,ClCCc1ccccc1,train,525,compound
7bdb81ebd10a45bc8ad1,1353,ClCCc1ccccc1,train,525,compound
8950945e8ef1b80f8d42,1354,ClCCc1ccccc1,train,525,compound
892a2c637cdd5e79cd71,1355,COc1ccc(Cl)cc1,train,525,compound
bc4f848e8a5d44d8e77d,1356,COc1ccc(Cl)cc1,train,525,compound
b91e448ccb931eab3abc,1357,COc1ccc(Cl)cc1,train,525,compound
6ffe4ea75461ac8164a2,1358,COc1ccc(Cl)cc1,train,525,compound
58b6573030e985c1a95a,1359,COc1ccc(Cl)cc1,train,525,compound
64983cd9d23085f0e773,1360,COc1ccc(Cl)cc1,train,525,compound
a7a25b933eeedf6b2766,1361,COc1ccc(Cl)cc1,train,525,compound
fda75f6050d42df09e91,1362,COc1ccc(Cl)cc1,train,525,compound
cd0847b8198e45d998df,1363,COc1ccc(Cl)cc1,train,525,compound
f2154987c401395b5c86,1364,COc1ccc(Cl)cc1,train,525,compound
9dfbbc373706746bddbf,1365,COc1ccc(Cl)cc1,train,525,compound
db9851c0898e1d345de2,1366,COc1ccc(Cl)cc1,train,525,compound
49ec0d8e4bc26b48e813,1367,COc1ccc(Cl)cc1,train,525,compound
b7680f0ae6c8ca4dfd3a,1368,COc1ccc(Cl)cc1,train,525,compound
5f75e30c340dae9d71dd,1369,COc1ccc(Cl)cc1,train,525,compound
b850bb2bb689cad139c5,1370,COc1ccc(Cl)cc1,train,525,compound
86572966d599edee5d41,1371,COc1ccc(Cl)cc1,train,525,compound
0146e8c64d0bd7bf5904,1372,COc1ccc(Cl)cc1,train,525,compound
ccb73f3fdf90cb132bc2,1373,COc1ccc(Cl)cc1,train,525,compound
