scope,outer_seed,method,metric,active_label_count,gap_closed,gap_status
seed,157.0,static_lcmd,V2_MAE,365,0.15792615908249255,VALID
seed,157.0,static_lcmd,V2_MAE,397,0.2442835741039857,VALID
seed,157.0,static_lcmd,V2_MAE,429,0.38661290205107346,VALID
seed,157.0,static_lcmd,V2_MAE,461,0.5023799437025926,VALID
seed,157.0,static_lcmd,V2_MAE,493,0.5301749612348888,VALID
seed,157.0,static_lcmd,V2_MAE,525,0.5114812746276705,VALID
seed,157.0,static_lcmd,V2_MAE,557,0.6291153825832415,VALID
seed,157.0,static_lcmd,V2_MAE,589,0.5852750100984055,VALID
seed,157.0,static_lcmd,V2_MAE,621,0.5976658714157471,VALID
seed,157.0,static_lcmd,V2_MAE,653,0.7055385226442394,VALID
seed,157.0,adaptive_lcmd,V1_R2,333,0.0,VALID
seed,157.0,adaptive_lcmd,V1_R2,365,0.04905029956121578,VALID
seed,157.0,adaptive_lcmd,V1_R2,397,0.09610648723150435,VALID
seed,157.0,adaptive_lcmd,V1_R2,429,0.2201069841115576,VALID
seed,157.0,adaptive_lcmd,V1_R2,461,0.0468797142321553,VALID
seed,157.0,adaptive_lcmd,V1_R2,493,0.3893075846789263,VALID
seed,157.0,adaptive_lcmd,V1_R2,525,0.4705601671689535,VALID
seed,157.0,adaptive_lcmd,V1_R2,557,0.4570999210031225,VALID
seed,157.0,adaptive_lcmd,V1_R2,589,0.4463017120487521,VALID
seed,157.0,adaptive_lcmd,V1_R2,621,0.5542833762600665,VALID
seed,157.0,adaptive_lcmd,V1_R2,653,0.6121315226774067,VALID
seed,157.0,random,V1_R2,333,0.0,VALID
seed,157.0,random,V1_R2,365,0.14823682215611406,VALID
seed,157.0,random,V1_R2,397,-0.5207246540591707,VALID
seed,157.0,random,V1_R2,429,-0.7227644897283804,VALID
seed,157.0,random,V1_R2,461,-0.6492403227527653,VALID
seed,157.0,random,V1_R2,493,-0.250858482655074,VALID
seed,157.0,random,V1_R2,525,-0.27611121572263486,VALID
seed,157.0,random,V1_R2,557,-0.4290897321467543,VALID
seed,157.0,random,V1_R2,589,-0.07502321856028532,VALID
seed,157.0,random,V1_R2,621,0.020383843475635568,VALID
seed,157.0,random,V1_R2,653,0.005248769438579236,VALID
seed,157.0,static_lcmd,V1_R2,333,0.0,VALID
seed,157.0,static_lcmd,V1_R2,365,0.04905029956121578,VALID
seed,157.0,static_lcmd,V1_R2,397,0.361805507908863,VALID
seed,157.0,static_lcmd,V1_R2,429,0.56691585367645,VALID
seed,157.0,static_lcmd,V1_R2,461,0.3983376770124449,VALID
seed,157.0,static_lcmd,V1_R2,493,0.6259655903110309,VALID
seed,157.0,static_lcmd,V1_R2,525,0.6617120286350205,VALID
seed,157.0,static_lcmd,V1_R2,557,0.7533131411695617,VALID
seed,157.0,static_lcmd,V1_R2,589,0.5960327421118659,VALID
seed,157.0,static_lcmd,V1_R2,621,0.6932389889307633,VALID
seed,157.0,static_lcmd,V1_R2,653,0.9215873174237041,VALID
seed,157.0,adaptive_lcmd,V2_R2,333,0.0,VALID
seed,157.0,adaptive_lcmd,V2_R2,365,0.20369453772948626,VALID
seed,157.0,adaptive_lcmd,V2_R2,397,0.09194688088048926,VALID
seed,157.0,adaptive_lcmd,V2_R2,429,0.31761215424472217,VALID
seed,157.0,adaptive_lcmd,V2_R2,461,0.36866357223351653,VALID
seed,157.0,adaptive_lcmd,V2_R2,493,0.6189217621499594,VALID
seed,157.0,adaptive_lcmd,V2_R2,525,0.6612911663864913,VALID
seed,157.0,adaptive_lcmd,V2_R2,557,0.6155087414597985,VALID
seed,157.0,adaptive_lcmd,V2_R2,589,0.6329514536401197,VALID
seed,157.0,adaptive_lcmd,V2_R2,621,0.7562127489679776,VALID
seed,157.0,adaptive_lcmd,V2_R2,653,0.7636686901838804,VALID
seed,157.0,random,V2_R2,333,0.0,VALID
seed,157.0,random,V2_R2,365,0.09225950669053651,VALID
seed,157.0,random,V2_R2,397,-0.42734567410723645,VALID
seed,157.0,random,V2_R2,429,-0.6009529088725677,VALID
seed,157.0,random,V2_R2,461,-0.6276174453351836,VALID
seed,157.0,random,V2_R2,493,-0.35399952333857193,VALID
seed,157.0,random,V2_R2,525,-0.2178594606777526,VALID
seed,157.0,random,V2_R2,557,-0.44208752494144093,VALID
seed,157.0,random,V2_R2,589,-0.21833795073565526,VALID
seed,157.0,random,V2_R2,621,0.08093865675832716,VALID
seed,157.0,random,V2_R2,653,0.09962026384677893,VALID
seed,157.0,static_lcmd,V2_R2,333,0.0,VALID
seed,157.0,static_lcmd,V2_R2,365,0.20369453772948626,VALID
seed,157.0,static_lcmd,V2_R2,397,0.43963450881559313,VALID
seed,157.0,static_lcmd,V2_R2,429,0.6301581539283,VALID
seed,157.0,static_lcmd,V2_R2,461,0.6669692576143363,VALID
seed,157.0,static_lcmd,V2_R2,493,0.6867913616745874,VALID
seed,157.0,static_lcmd,V2_R2,525,0.6621020467792395,VALID
seed,157.0,static_lcmd,V2_R2,557,0.8113616295473819,VALID
seed,157.0,static_lcmd,V2_R2,589,0.8190541108576268,VALID
seed,157.0,static_lcmd,V2_R2,621,0.8012160451124626,VALID
seed,157.0,static_lcmd,V2_R2,653,0.8942352957063798,VALID
seed,887.0,adaptive_lcmd,combined_normalized_RMSE,333,-0.0,VALID
seed,887.0,adaptive_lcmd,combined_normalized_RMSE,365,0.34170986854674257,VALID
seed,887.0,adaptive_lcmd,combined_normalized_RMSE,397,0.5197847177850168,VALID
seed,887.0,adaptive_lcmd,combined_normalized_RMSE,429,0.5220431612287925,VALID
seed,887.0,adaptive_lcmd,combined_normalized_RMSE,461,0.667741526068135,VALID
seed,887.0,adaptive_lcmd,combined_normalized_RMSE,493,0.7723225817297453,VALID
seed,887.0,adaptive_lcmd,combined_normalized_RMSE,525,0.7313636463341281,VALID
seed,887.0,adaptive_lcmd,combined_normalized_RMSE,557,0.7691144744592388,VALID
seed,887.0,adaptive_lcmd,combined_normalized_RMSE,589,0.8855863506685282,VALID
seed,887.0,adaptive_lcmd,combined_normalized_RMSE,621,0.9069178002970668,VALID
seed,887.0,adaptive_lcmd,combined_normalized_RMSE,653,0.882082076645379,VALID
seed,887.0,random,combined_normalized_RMSE,333,-0.0,VALID
seed,887.0,random,combined_normalized_RMSE,365,0.010563539719289071,VALID
seed,887.0,random,combined_normalized_RMSE,397,-0.09034927277207598,VALID
seed,887.0,random,combined_normalized_RMSE,429,-0.0916478186932891,VALID
seed,887.0,random,combined_normalized_RMSE,461,-0.10318473169352778,VALID
seed,887.0,random,combined_normalized_RMSE,493,-0.2456863607973254,VALID
seed,887.0,random,combined_normalized_RMSE,525,-0.29346982815769573,VALID
seed,887.0,random,combined_normalized_RMSE,557,0.0729850042953867,VALID
seed,887.0,random,combined_normalized_RMSE,589,0.04691032537389362,VALID
seed,887.0,random,combined_normalized_RMSE,621,0.09064577197327468,VALID
seed,887.0,random,combined_normalized_RMSE,653,0.1476148262168462,VALID
seed,887.0,static_lcmd,combined_normalized_RMSE,333,-0.0,VALID
seed,887.0,static_lcmd,combined_normalized_RMSE,365,0.34170986854674257,VALID
seed,887.0,static_lcmd,combined_normalized_RMSE,397,0.38151749408995794,VALID
seed,887.0,static_lcmd,combined_normalized_RMSE,429,0.7846717327725401,VALID
seed,887.0,static_lcmd,combined_normalized_RMSE,461,0.8116363788025854,VALID
seed,887.0,static_lcmd,combined_normalized_RMSE,493,0.8862276266528868,VALID
seed,887.0,static_lcmd,combined_normalized_RMSE,525,0.9752657752098762,VALID
seed,887.0,static_lcmd,combined_normalized_RMSE,557,0.9527688349625214,VALID
seed,887.0,static_lcmd,combined_normalized_RMSE,589,0.9783100442228021,VALID
seed,887.0,static_lcmd,combined_normalized_RMSE,621,0.9386172339542297,VALID
seed,887.0,static_lcmd,combined_normalized_RMSE,653,0.8470078898718146,VALID
seed,887.0,adaptive_lcmd,V1_RMSE,333,-0.0,VALID
seed,887.0,adaptive_lcmd,V1_RMSE,365,0.3332736268142565,VALID
seed,887.0,adaptive_lcmd,V1_RMSE,397,0.5395655611468314,VALID
seed,887.0,adaptive_lcmd,V1_RMSE,429,0.5012523915237969,VALID
seed,887.0,adaptive_lcmd,V1_RMSE,461,0.6720571385189966,VALID
seed,887.0,adaptive_lcmd,V1_RMSE,493,0.8298157213138874,VALID
seed,887.0,adaptive_lcmd,V1_RMSE,525,0.7793994915672039,VALID
seed,887.0,adaptive_lcmd,V1_RMSE,557,0.8239267104775245,VALID
seed,887.0,adaptive_lcmd,V1_RMSE,589,0.9924900419173268,VALID
seed,887.0,adaptive_lcmd,V1_RMSE,621,0.9926555785672523,VALID
seed,887.0,adaptive_lcmd,V1_RMSE,653,0.9390883631283948,VALID
seed,887.0,random,V1_RMSE,333,-0.0,VALID
seed,887.0,random,V1_RMSE,365,-0.07460686271815498,VALID
seed,887.0,random,V1_RMSE,397,-0.23717688509748736,VALID
seed,887.0,random,V1_RMSE,429,-0.19488855402407754,VALID
seed,887.0,random,V1_RMSE,461,-0.21471538854278288,VALID
seed,887.0,random,V1_RMSE,493,-0.42181205168871994,VALID
