scope,outer_seed,method,metric,target,crossing,random_labels,method_labels,saved_labels,incremental_saving,status
seed,157.0,static_lcmd,V1_MAE,N80,interpolated_labels,,,,,CENSORED_COMPARISON
seed,157.0,static_lcmd,V1_MAE,N80,first_observed_labels,,,,,CENSORED_COMPARISON
seed,157.0,static_lcmd,V1_MAE,N80,sustained_labels,,,,,CENSORED_COMPARISON
seed,157.0,adaptive_lcmd,V1_MAE,N90,interpolated_labels,,,,,CENSORED_COMPARISON
seed,157.0,adaptive_lcmd,V1_MAE,N90,first_observed_labels,,,,,CENSORED_COMPARISON
seed,157.0,adaptive_lcmd,V1_MAE,N90,sustained_labels,,,,,CENSORED_COMPARISON
seed,157.0,random,V1_MAE,N90,interpolated_labels,,,,,CENSORED_COMPARISON
seed,157.0,random,V1_MAE,N90,first_observed_labels,,,,,CENSORED_COMPARISON
seed,157.0,random,V1_MAE,N90,sustained_labels,,,,,CENSORED_COMPARISON
seed,157.0,static_lcmd,V1_MAE,N90,interpolated_labels,,,,,CENSORED_COMPARISON
seed,157.0,static_lcmd,V1_MAE,N90,first_observed_labels,,,,,CENSORED_COMPARISON
seed,157.0,static_lcmd,V1_MAE,N90,sustained_labels,,,,,CENSORED_COMPARISON
seed,157.0,adaptive_lcmd,V1_MAE,N95,interpolated_labels,,,,,CENSORED_COMPARISON
seed,157.0,adaptive_lcmd,V1_MAE,N95,first_observed_labels,,,,,CENSORED_COMPARISON
seed,157.0,adaptive_lcmd,V1_MAE,N95,sustained_labels,,,,,CENSORED_COMPARISON
seed,157.0,random,V1_MAE,N95,interpolated_labels,,,,,CENSORED_COMPARISON
seed,157.0,random,V1_MAE,N95,first_observed_labels,,,,,CENSORED_COMPARISON
seed,157.0,random,V1_MAE,N95,sustained_labels,,,,,CENSORED_COMPARISON
seed,157.0,static_lcmd,V1_MAE,N95,interpolated_labels,,,,,CENSORED_COMPARISON
seed,157.0,static_lcmd,V1_MAE,N95,first_observed_labels,,,,,CENSORED_COMPARISON
seed,157.0,static_lcmd,V1_MAE,N95,sustained_labels,,,,,CENSORED_COMPARISON
seed,157.0,adaptive_lcmd,V1_MAE,Random@653,interpolated_labels,362.2160613858623,418.21531882765595,-55.999257441793645,-1.916728497458996,BOTH_REACHED
seed,157.0,adaptive_lcmd,V1_MAE,Random@653,first_observed_labels,365.0,429.0,-64.0,-2.0,BOTH_REACHED
seed,157.0,adaptive_lcmd,V1_MAE,Random@653,sustained_labels,621.0,429.0,192.0,0.6666666666666666,BOTH_REACHED
seed,157.0,random,V1_MAE,Random@653,interpolated_labels,362.2160613858623,362.2160613858623,0.0,0.0,BOTH_REACHED
seed,157.0,random,V1_MAE,Random@653,first_observed_labels,365.0,365.0,0.0,0.0,BOTH_REACHED
seed,157.0,random,V1_MAE,Random@653,sustained_labels,621.0,621.0,0.0,0.0,BOTH_REACHED
seed,157.0,static_lcmd,V1_MAE,Random@653,interpolated_labels,362.2160613858623,382.5075699510931,-20.2915085652308,-0.6945326509701917,BOTH_REACHED
seed,157.0,static_lcmd,V1_MAE,Random@653,first_observed_labels,365.0,397.0,-32.0,-1.0,BOTH_REACHED
seed,157.0,static_lcmd,V1_MAE,Random@653,sustained_labels,621.0,397.0,224.0,0.7777777777777778,BOTH_REACHED
seed,157.0,adaptive_lcmd,V1_R2,N80,interpolated_labels,,,,,CENSORED_COMPARISON
seed,157.0,adaptive_lcmd,V1_R2,N80,first_observed_labels,,,,,CENSORED_COMPARISON
seed,157.0,adaptive_lcmd,V1_R2,N80,sustained_labels,,,,,CENSORED_COMPARISON
seed,157.0,random,V1_R2,N80,interpolated_labels,,,,,CENSORED_COMPARISON
seed,157.0,random,V1_R2,N80,first_observed_labels,,,,,CENSORED_COMPARISON
seed,157.0,random,V1_R2,N80,sustained_labels,,,,,CENSORED_COMPARISON
seed,157.0,static_lcmd,V1_R2,N80,interpolated_labels,,635.9611445669995,,,CENSORED_COMPARISON
seed,157.0,static_lcmd,V1_R2,N80,first_observed_labels,,653.0,,,CENSORED_COMPARISON
seed,157.0,static_lcmd,V1_R2,N80,sustained_labels,,653.0,,,CENSORED_COMPARISON
seed,157.0,adaptive_lcmd,V1_R2,N90,interpolated_labels,,,,,CENSORED_COMPARISON
seed,157.0,adaptive_lcmd,V1_R2,N90,first_observed_labels,,,,,CENSORED_COMPARISON
seed,157.0,adaptive_lcmd,V1_R2,N90,sustained_labels,,,,,CENSORED_COMPARISON
seed,157.0,random,V1_R2,N90,interpolated_labels,,,,,CENSORED_COMPARISON
seed,157.0,random,V1_R2,N90,first_observed_labels,,,,,CENSORED_COMPARISON
seed,157.0,random,V1_R2,N90,sustained_labels,,,,,CENSORED_COMPARISON
seed,157.0,static_lcmd,V1_R2,N90,interpolated_labels,,649.9748227976196,,,CENSORED_COMPARISON
seed,157.0,static_lcmd,V1_R2,N90,first_observed_labels,,653.0,,,CENSORED_COMPARISON
seed,157.0,static_lcmd,V1_R2,N90,sustained_labels,,653.0,,,CENSORED_COMPARISON
seed,157.0,adaptive_lcmd,V1_R2,N95,interpolated_labels,,,,,CENSORED_COMPARISON
seed,157.0,adaptive_lcmd,V1_R2,N95,first_observed_labels,,,,,CENSORED_COMPARISON
seed,157.0,adaptive_lcmd,V1_R2,N95,sustained_labels,,,,,CENSORED_COMPARISON
seed,157.0,random,V1_R2,N95,interpolated_labels,,,,,CENSORED_COMPARISON
seed,157.0,random,V1_R2,N95,first_observed_labels,,,,,CENSORED_COMPARISON
seed,157.0,random,V1_R2,N95,sustained_labels,,,,,CENSORED_COMPARISON
seed,157.0,static_lcmd,V1_R2,N95,interpolated_labels,,,,,CENSORED_COMPARISON
seed,157.0,static_lcmd,V1_R2,N95,first_observed_labels,,,,,CENSORED_COMPARISON
seed,157.0,static_lcmd,V1_R2,N95,sustained_labels,,,,,CENSORED_COMPARISON
seed,157.0,adaptive_lcmd,V1_R2,Random@653,interpolated_labels,334.1330560085648,336.4242527270382,-2.2911967184734294,-2.022138977379985,BOTH_REACHED
seed,157.0,adaptive_lcmd,V1_R2,Random@653,first_observed_labels,365.0,365.0,0.0,0.0,BOTH_REACHED
seed,157.0,adaptive_lcmd,V1_R2,Random@653,sustained_labels,621.0,365.0,256.0,0.8888888888888888,BOTH_REACHED
seed,157.0,random,V1_R2,Random@653,interpolated_labels,334.1330560085648,334.1330560085648,0.0,0.0,BOTH_REACHED
seed,157.0,random,V1_R2,Random@653,first_observed_labels,365.0,365.0,0.0,0.0,BOTH_REACHED
seed,157.0,random,V1_R2,Random@653,sustained_labels,621.0,621.0,0.0,0.0,BOTH_REACHED
seed,157.0,static_lcmd,V1_R2,Random@653,interpolated_labels,334.1330560085648,336.4242527270382,-2.2911967184734294,-2.022138977379985,BOTH_REACHED
seed,157.0,static_lcmd,V1_R2,Random@653,first_observed_labels,365.0,365.0,0.0,0.0,BOTH_REACHED
seed,157.0,static_lcmd,V1_R2,Random@653,sustained_labels,621.0,365.0,256.0,0.8888888888888888,BOTH_REACHED
seed,157.0,adaptive_lcmd,V1_RMSE,N80,interpolated_labels,,,,,CENSORED_COMPARISON
seed,157.0,adaptive_lcmd,V1_RMSE,N80,first_observed_labels,,,,,CENSORED_COMPARISON
seed,157.0,adaptive_lcmd,V1_RMSE,N80,sustained_labels,,,,,CENSORED_COMPARISON
seed,157.0,random,V1_RMSE,N80,interpolated_labels,,,,,CENSORED_COMPARISON
seed,157.0,random,V1_RMSE,N80,first_observed_labels,,,,,CENSORED_COMPARISON
seed,157.0,random,V1_RMSE,N80,sustained_labels,,,,,CENSORED_COMPARISON
seed,157.0,static_lcmd,V1_RMSE,N80,interpolated_labels,,640.104637306831,,,CENSORED_COMPARISON
seed,157.0,static_lcmd,V1_RMSE,N80,first_observed_labels,,653.0,,,CENSORED_COMPARISON
seed,157.0,static_lcmd,V1_RMSE,N80,sustained_labels,,653.0,,,CENSORED_COMPARISON
seed,157.0,adaptive_lcmd,V1_RMSE,N90,interpolated_labels,,,,,CENSORED_COMPARISON
seed,157.0,adaptive_lcmd,V1_RMSE,N90,first_observed_labels,,,,,CENSORED_COMPARISON
seed,157.0,adaptive_lcmd,V1_RMSE,N90,sustained_labels,,,,,CENSORED_COMPARISON
seed,157.0,random,V1_RMSE,N90,interpolated_labels,,,,,CENSORED_COMPARISON
seed,157.0,random,V1_RMSE,N90,first_observed_labels,,,,,CENSORED_COMPARISON
seed,157.0,random,V1_RMSE,N90,sustained_labels,,,,,CENSORED_COMPARISON
seed,157.0,static_lcmd,V1_RMSE,N90,interpolated_labels,,652.5362274146569,,,CENSORED_COMPARISON
seed,157.0,static_lcmd,V1_RMSE,N90,first_observed_labels,,653.0,,,CENSORED_COMPARISON
seed,157.0,static_lcmd,V1_RMSE,N90,sustained_labels,,653.0,,,CENSORED_COMPARISON
seed,157.0,adaptive_lcmd,V1_RMSE,N95,interpolated_labels,,,,,CENSORED_COMPARISON
seed,157.0,adaptive_lcmd,V1_RMSE,N95,first_observed_labels,,,,,CENSORED_COMPARISON
seed,157.0,adaptive_lcmd,V1_RMSE,N95,sustained_labels,,,,,CENSORED_COMPARISON
seed,157.0,random,V1_RMSE,N95,interpolated_labels,,,,,CENSORED_COMPARISON
seed,157.0,random,V1_RMSE,N95,first_observed_labels,,,,,CENSORED_COMPARISON
seed,157.0,random,V1_RMSE,N95,sustained_labels,,,,,CENSORED_COMPARISON
seed,157.0,static_lcmd,V1_RMSE,N95,interpolated_labels,,,,,CENSORED_COMPARISON
seed,157.0,static_lcmd,V1_RMSE,N95,first_observed_labels,,,,,CENSORED_COMPARISON
seed,157.0,static_lcmd,V1_RMSE,N95,sustained_labels,,,,,CENSORED_COMPARISON
seed,157.0,adaptive_lcmd,V1_RMSE,Random@653,interpolated_labels,334.10962870412885,336.4028796514965,-2.2932509473676532,-2.0666831516115476,BOTH_REACHED
seed,157.0,adaptive_lcmd,V1_RMSE,Random@653,first_observed_labels,365.0,365.0,0.0,0.0,BOTH_REACHED
seed,157.0,adaptive_lcmd,V1_RMSE,Random@653,sustained_labels,621.0,365.0,256.0,0.8888888888888888,BOTH_REACHED
seed,157.0,random,V1_RMSE,Random@653,interpolated_labels,334.10962870412885,334.10962870412885,0.0,0.0,BOTH_REACHED
seed,157.0,random,V1_RMSE,Random@653,first_observed_labels,365.0,365.0,0.0,0.0,BOTH_REACHED
seed,157.0,random,V1_RMSE,Random@653,sustained_labels,621.0,621.0,0.0,0.0,BOTH_REACHED
seed,157.0,static_lcmd,V1_RMSE,Random@653,interpolated_labels,334.10962870412885,336.4028796514965,-2.2932509473676532,-2.0666831516115476,BOTH_REACHED
seed,157.0,static_lcmd,V1_RMSE,Random@653,first_observed_labels,365.0,365.0,0.0,0.0,BOTH_REACHED
seed,157.0,static_lcmd,V1_RMSE,Random@653,sustained_labels,621.0,365.0,256.0,0.8888888888888888,BOTH_REACHED
seed,157.0,adaptive_lcmd,V2_MAE,N80,interpolated_labels,,,,,CENSORED_COMPARISON
seed,157.0,adaptive_lcmd,V2_MAE,N80,first_observed_labels,,,,,CENSORED_COMPARISON
seed,157.0,adaptive_lcmd,V2_MAE,N80,sustained_labels,,,,,CENSORED_COMPARISON
seed,157.0,random,V2_MAE,N80,interpolated_labels,,,,,CENSORED_COMPARISON
seed,157.0,random,V2_MAE,N80,first_observed_labels,,,,,CENSORED_COMPARISON
seed,157.0,random,V2_MAE,N80,sustained_labels,,,,,CENSORED_COMPARISON
seed,157.0,static_lcmd,V2_MAE,N80,interpolated_labels,,,,,CENSORED_COMPARISON
seed,157.0,static_lcmd,V2_MAE,N80,first_observed_labels,,,,,CENSORED_COMPARISON
seed,157.0,static_lcmd,V2_MAE,N80,sustained_labels,,,,,CENSORED_COMPARISON
seed,157.0,adaptive_lcmd,V2_MAE,N90,interpolated_labels,,,,,CENSORED_COMPARISON
seed,157.0,adaptive_lcmd,V2_MAE,N90,first_observed_labels,,,,,CENSORED_COMPARISON
seed,157.0,adaptive_lcmd,V2_MAE,N90,sustained_labels,,,,,CENSORED_COMPARISON
seed,157.0,random,V2_MAE,N90,interpolated_labels,,,,,CENSORED_COMPARISON
seed,157.0,random,V2_MAE,N90,first_observed_labels,,,,,CENSORED_COMPARISON
seed,157.0,random,V2_MAE,N90,sustained_labels,,,,,CENSORED_COMPARISON
seed,157.0,static_lcmd,V2_MAE,N90,interpolated_labels,,,,,CENSORED_COMPARISON
seed,157.0,static_lcmd,V2_MAE,N90,first_observed_labels,,,,,CENSORED_COMPARISON
seed,157.0,static_lcmd,V2_MAE,N90,sustained_labels,,,,,CENSORED_COMPARISON
seed,157.0,adaptive_lcmd,V2_MAE,N95,interpolated_labels,,,,,CENSORED_COMPARISON
seed,157.0,adaptive_lcmd,V2_MAE,N95,first_observed_labels,,,,,CENSORED_COMPARISON
seed,157.0,adaptive_lcmd,V2_MAE,N95,sustained_labels,,,,,CENSORED_COMPARISON
seed,157.0,random,V2_MAE,N95,interpolated_labels,,,,,CENSORED_COMPARISON
seed,157.0,random,V2_MAE,N95,first_observed_labels,,,,,CENSORED_COMPARISON
seed,157.0,random,V2_MAE,N95,sustained_labels,,,,,CENSORED_COMPARISON
seed,157.0,static_lcmd,V2_MAE,N95,interpolated_labels,,,,,CENSORED_COMPARISON
seed,157.0,static_lcmd,V2_MAE,N95,first_observed_labels,,,,,CENSORED_COMPARISON
seed,157.0,static_lcmd,V2_MAE,N95,sustained_labels,,,,,CENSORED_COMPARISON
seed,157.0,adaptive_lcmd,V2_MAE,Random@653,interpolated_labels,619.4544420264824,361.07114425378103,258.3832977727014,0.902004856146773,BOTH_REACHED
seed,157.0,adaptive_lcmd,V2_MAE,Random@653,first_observed_labels,621.0,365.0,256.0,0.8888888888888888,BOTH_REACHED
seed,157.0,adaptive_lcmd,V2_MAE,Random@653,sustained_labels,621.0,429.0,192.0,0.6666666666666666,BOTH_REACHED
seed,157.0,random,V2_MAE,Random@653,interpolated_labels,619.4544420264824,619.4544420264824,0.0,0.0,BOTH_REACHED
seed,157.0,random,V2_MAE,Random@653,first_observed_labels,621.0,621.0,0.0,0.0,BOTH_REACHED
seed,157.0,random,V2_MAE,Random@653,sustained_labels,621.0,621.0,0.0,0.0,BOTH_REACHED
seed,157.0,static_lcmd,V2_MAE,Random@653,interpolated_labels,619.4544420264824,361.07114425378103,258.3832977727014,0.902004856146773,BOTH_REACHED
seed,157.0,static_lcmd,V2_MAE,Random@653,first_observed_labels,621.0,365.0,256.0,0.8888888888888888,BOTH_REACHED
seed,157.0,static_lcmd,V2_MAE,Random@653,sustained_labels,621.0,365.0,256.0,0.8888888888888888,BOTH_REACHED
seed,157.0,adaptive_lcmd,V2_R2,N80,interpolated_labels,,,,,CENSORED_COMPARISON
seed,157.0,adaptive_lcmd,V2_R2,N80,first_observed_labels,,,,,CENSORED_COMPARISON
seed,157.0,adaptive_lcmd,V2_R2,N80,sustained_labels,,,,,CENSORED_COMPARISON
seed,157.0,random,V2_R2,N80,interpolated_labels,,,,,CENSORED_COMPARISON
seed,157.0,random,V2_R2,N80,first_observed_labels,,,,,CENSORED_COMPARISON
seed,157.0,random,V2_R2,N80,sustained_labels,,,,,CENSORED_COMPARISON
seed,157.0,static_lcmd,V2_R2,N80,interpolated_labels,,554.5641621209609,,,CENSORED_COMPARISON
seed,157.0,static_lcmd,V2_R2,N80,first_observed_labels,,557.0,,,CENSORED_COMPARISON
seed,157.0,static_lcmd,V2_R2,N80,sustained_labels,,557.0,,,CENSORED_COMPARISON
seed,157.0,adaptive_lcmd,V2_R2,N90,interpolated_labels,,,,,CENSORED_COMPARISON
seed,157.0,adaptive_lcmd,V2_R2,N90,first_observed_labels,,,,,CENSORED_COMPARISON
seed,157.0,adaptive_lcmd,V2_R2,N90,sustained_labels,,,,,CENSORED_COMPARISON
seed,157.0,random,V2_R2,N90,interpolated_labels,,,,,CENSORED_COMPARISON
seed,157.0,random,V2_R2,N90,first_observed_labels,,,,,CENSORED_COMPARISON
seed,157.0,random,V2_R2,N90,sustained_labels,,,,,CENSORED_COMPARISON
seed,157.0,static_lcmd,V2_R2,N90,interpolated_labels,,,,,CENSORED_COMPARISON
seed,157.0,static_lcmd,V2_R2,N90,first_observed_labels,,,,,CENSORED_COMPARISON
seed,157.0,static_lcmd,V2_R2,N90,sustained_labels,,,,,CENSORED_COMPARISON
seed,157.0,adaptive_lcmd,V2_R2,N95,interpolated_labels,,,,,CENSORED_COMPARISON
seed,157.0,adaptive_lcmd,V2_R2,N95,first_observed_labels,,,,,CENSORED_COMPARISON
seed,157.0,adaptive_lcmd,V2_R2,N95,sustained_labels,,,,,CENSORED_COMPARISON
seed,157.0,random,V2_R2,N95,interpolated_labels,,,,,CENSORED_COMPARISON
seed,157.0,random,V2_R2,N95,first_observed_labels,,,,,CENSORED_COMPARISON
seed,157.0,random,V2_R2,N95,sustained_labels,,,,,CENSORED_COMPARISON
seed,157.0,static_lcmd,V2_R2,N95,interpolated_labels,,,,,CENSORED_COMPARISON
seed,157.0,static_lcmd,V2_R2,N95,first_observed_labels,,,,,CENSORED_COMPARISON
seed,157.0,static_lcmd,V2_R2,N95,sustained_labels,,,,,CENSORED_COMPARISON
seed,157.0,adaptive_lcmd,V2_R2,Random@653,interpolated_labels,653.0,348.65014201475793,304.34985798524207,0.9510933062038814,BOTH_REACHED
seed,157.0,adaptive_lcmd,V2_R2,Random@653,first_observed_labels,653.0,365.0,288.0,0.9,BOTH_REACHED
seed,157.0,adaptive_lcmd,V2_R2,Random@653,sustained_labels,653.0,429.0,224.0,0.7,BOTH_REACHED
seed,157.0,random,V2_R2,Random@653,interpolated_labels,653.0,653.0,0.0,0.0,BOTH_REACHED
seed,157.0,random,V2_R2,Random@653,first_observed_labels,653.0,653.0,0.0,0.0,BOTH_REACHED
seed,157.0,random,V2_R2,Random@653,sustained_labels,653.0,653.0,0.0,0.0,BOTH_REACHED
seed,157.0,static_lcmd,V2_R2,Random@653,interpolated_labels,653.0,348.65014201475793,304.34985798524207,0.9510933062038814,BOTH_REACHED
seed,157.0,static_lcmd,V2_R2,Random@653,first_observed_labels,653.0,365.0,288.0,0.9,BOTH_REACHED
seed,157.0,static_lcmd,V2_R2,Random@653,sustained_labels,653.0,365.0,288.0,0.9,BOTH_REACHED
seed,157.0,adaptive_lcmd,V2_RMSE,N80,interpolated_labels,,,,,CENSORED_COMPARISON
seed,157.0,adaptive_lcmd,V2_RMSE,N80,first_observed_labels,,,,,CENSORED_COMPARISON
seed,157.0,adaptive_lcmd,V2_RMSE,N80,sustained_labels,,,,,CENSORED_COMPARISON
seed,157.0,random,V2_RMSE,N80,interpolated_labels,,,,,CENSORED_COMPARISON
seed,157.0,random,V2_RMSE,N80,first_observed_labels,,,,,CENSORED_COMPARISON
seed,157.0,random,V2_RMSE,N80,sustained_labels,,,,,CENSORED_COMPARISON
seed,157.0,static_lcmd,V2_RMSE,N80,interpolated_labels,,639.5904192447156,,,CENSORED_COMPARISON
seed,157.0,static_lcmd,V2_RMSE,N80,first_observed_labels,,653.0,,,CENSORED_COMPARISON
seed,157.0,static_lcmd,V2_RMSE,N80,sustained_labels,,653.0,,,CENSORED_COMPARISON
seed,157.0,adaptive_lcmd,V2_RMSE,N90,interpolated_labels,,,,,CENSORED_COMPARISON
seed,157.0,adaptive_lcmd,V2_RMSE,N90,first_observed_labels,,,,,CENSORED_COMPARISON
seed,157.0,adaptive_lcmd,V2_RMSE,N90,sustained_labels,,,,,CENSORED_COMPARISON
seed,157.0,random,V2_RMSE,N90,interpolated_labels,,,,,CENSORED_COMPARISON
seed,157.0,random,V2_RMSE,N90,first_observed_labels,,,,,CENSORED_COMPARISON
seed,157.0,random,V2_RMSE,N90,sustained_labels,,,,,CENSORED_COMPARISON
seed,157.0,static_lcmd,V2_RMSE,N90,interpolated_labels,,,,,CENSORED_COMPARISON
seed,157.0,static_lcmd,V2_RMSE,N90,first_observed_labels,,,,,CENSORED_COMPARISON
seed,157.0,static_lcmd,V2_RMSE,N90,sustained_labels,,,,,CENSORED_COMPARISON
seed,157.0,adaptive_lcmd,V2_RMSE,N95,interpolated_labels,,,,,CENSORED_COMPARISON
seed,157.0,adaptive_lcmd,V2_RMSE,N95,first_observed_labels,,,,,CENSORED_COMPARISON
seed,157.0,adaptive_lcmd,V2_RMSE,N95,sustained_labels,,,,,CENSORED_COMPARISON
seed,157.0,random,V2_RMSE,N95,interpolated_labels,,,,,CENSORED_COMPARISON
seed,157.0,random,V2_RMSE,N95,first_observed_labels,,,,,CENSORED_COMPARISON
seed,157.0,random,V2_RMSE,N95,sustained_labels,,,,,CENSORED_COMPARISON
seed,157.0,static_lcmd,V2_RMSE,N95,interpolated_labels,,,,,CENSORED_COMPARISON
seed,157.0,static_lcmd,V2_RMSE,N95,first_observed_labels,,,,,CENSORED_COMPARISON
seed,157.0,static_lcmd,V2_RMSE,N95,sustained_labels,,,,,CENSORED_COMPARISON
seed,157.0,adaptive_lcmd,V2_RMSE,Random@653,interpolated_labels,653.0,348.30929083599943,304.69070916400057,0.9521584661375018,BOTH_REACHED
seed,157.0,adaptive_lcmd,V2_RMSE,Random@653,first_observed_labels,653.0,365.0,288.0,0.9,BOTH_REACHED
seed,157.0,adaptive_lcmd,V2_RMSE,Random@653,sustained_labels,653.0,429.0,224.0,0.7,BOTH_REACHED
seed,157.0,random,V2_RMSE,Random@653,interpolated_labels,653.0,653.0,0.0,0.0,BOTH_REACHED
seed,157.0,random,V2_RMSE,Random@653,first_observed_labels,653.0,653.0,0.0,0.0,BOTH_REACHED
seed,157.0,random,V2_RMSE,Random@653,sustained_labels,653.0,653.0,0.0,0.0,BOTH_REACHED
seed,157.0,static_lcmd,V2_RMSE,Random@653,interpolated_labels,653.0,348.30929083599943,304.69070916400057,0.9521584661375018,BOTH_REACHED
seed,157.0,static_lcmd,V2_RMSE,Random@653,first_observed_labels,653.0,365.0,288.0,0.9,BOTH_REACHED
seed,157.0,static_lcmd,V2_RMSE,Random@653,sustained_labels,653.0,365.0,288.0,0.9,BOTH_REACHED
seed,157.0,adaptive_lcmd,combined_normalized_RMSE,N80,interpolated_labels,,,,,CENSORED_COMPARISON
seed,157.0,adaptive_lcmd,combined_normalized_RMSE,N80,first_observed_labels,,,,,CENSORED_COMPARISON
seed,157.0,adaptive_lcmd,combined_normalized_RMSE,N80,sustained_labels,,,,,CENSORED_COMPARISON
seed,157.0,random,combined_normalized_RMSE,N80,interpolated_labels,,,,,CENSORED_COMPARISON
seed,157.0,random,combined_normalized_RMSE,N80,first_observed_labels,,,,,CENSORED_COMPARISON
seed,157.0,random,combined_normalized_RMSE,N80,sustained_labels,,,,,CENSORED_COMPARISON
seed,157.0,static_lcmd,combined_normalized_RMSE,N80,interpolated_labels,,639.2693850975061,,,CENSORED_COMPARISON
seed,157.0,static_lcmd,combined_normalized_RMSE,N80,first_observed_labels,,653.0,,,CENSORED_COMPARISON
seed,157.0,static_lcmd,combined_normalized_RMSE,N80,sustained_labels,,653.0,,,CENSORED_COMPARISON
seed,157.0,adaptive_lcmd,combined_normalized_RMSE,N90,interpolated_labels,,,,,CENSORED_COMPARISON
seed,157.0,adaptive_lcmd,combined_normalized_RMSE,N90,first_observed_labels,,,,,CENSORED_COMPARISON
seed,157.0,adaptive_lcmd,combined_normalized_RMSE,N90,sustained_labels,,,,,CENSORED_COMPARISON
seed,157.0,random,combined_normalized_RMSE,N90,interpolated_labels,,,,,CENSORED_COMPARISON
seed,157.0,random,combined_normalized_RMSE,N90,first_observed_labels,,,,,CENSORED_COMPARISON
seed,157.0,random,combined_normalized_RMSE,N90,sustained_labels,,,,,CENSORED_COMPARISON
seed,157.0,static_lcmd,combined_normalized_RMSE,N90,interpolated_labels,,,,,CENSORED_COMPARISON
seed,157.0,static_lcmd,combined_normalized_RMSE,N90,first_observed_labels,,,,,CENSORED_COMPARISON
seed,157.0,static_lcmd,combined_normalized_RMSE,N90,sustained_labels,,,,,CENSORED_COMPARISON
seed,157.0,adaptive_lcmd,combined_normalized_RMSE,N95,interpolated_labels,,,,,CENSORED_COMPARISON
seed,157.0,adaptive_lcmd,combined_normalized_RMSE,N95,first_observed_labels,,,,,CENSORED_COMPARISON
seed,157.0,adaptive_lcmd,combined_normalized_RMSE,N95,sustained_labels,,,,,CENSORED_COMPARISON
seed,157.0,random,combined_normalized_RMSE,N95,interpolated_labels,,,,,CENSORED_COMPARISON
seed,157.0,random,combined_normalized_RMSE,N95,first_observed_labels,,,,,CENSORED_COMPARISON
seed,157.0,random,combined_normalized_RMSE,N95,sustained_labels,,,,,CENSORED_COMPARISON
seed,157.0,static_lcmd,combined_normalized_RMSE,N95,interpolated_labels,,,,,CENSORED_COMPARISON
seed,157.0,static_lcmd,combined_normalized_RMSE,N95,first_observed_labels,,,,,CENSORED_COMPARISON
seed,157.0,static_lcmd,combined_normalized_RMSE,N95,sustained_labels,,,,,CENSORED_COMPARISON
seed,157.0,adaptive_lcmd,combined_normalized_RMSE,Random@653,interpolated_labels,347.16906542589595,346.1968063658419,0.972259060054057,0.06861843253804993,BOTH_REACHED
seed,157.0,adaptive_lcmd,combined_normalized_RMSE,Random@653,first_observed_labels,365.0,365.0,0.0,0.0,BOTH_REACHED
seed,157.0,adaptive_lcmd,combined_normalized_RMSE,Random@653,sustained_labels,653.0,365.0,288.0,0.9,BOTH_REACHED
seed,157.0,random,combined_normalized_RMSE,Random@653,interpolated_labels,347.16906542589595,347.16906542589595,0.0,0.0,BOTH_REACHED
seed,157.0,random,combined_normalized_RMSE,Random@653,first_observed_labels,365.0,365.0,0.0,0.0,BOTH_REACHED
seed,157.0,random,combined_normalized_RMSE,Random@653,sustained_labels,653.0,653.0,0.0,0.0,BOTH_REACHED
seed,157.0,static_lcmd,combined_normalized_RMSE,Random@653,interpolated_labels,347.16906542589595,346.1968063658419,0.972259060054057,0.06861843253804993,BOTH_REACHED
seed,157.0,static_lcmd,combined_normalized_RMSE,Random@653,first_observed_labels,365.0,365.0,0.0,0.0,BOTH_REACHED
seed,157.0,static_lcmd,combined_normalized_RMSE,Random@653,sustained_labels,653.0,365.0,288.0,0.9,BOTH_REACHED
seed,887.0,adaptive_lcmd,V1_MAE,N80,interpolated_labels,,566.762039953793,,,CENSORED_COMPARISON
seed,887.0,adaptive_lcmd,V1_MAE,N80,first_observed_labels,,589.0,,,CENSORED_COMPARISON
seed,887.0,adaptive_lcmd,V1_MAE,N80,sustained_labels,,589.0,,,CENSORED_COMPARISON
seed,887.0,random,V1_MAE,N80,interpolated_labels,,,,,CENSORED_COMPARISON
seed,887.0,random,V1_MAE,N80,first_observed_labels,,,,,CENSORED_COMPARISON
seed,887.0,random,V1_MAE,N80,sustained_labels,,,,,CENSORED_COMPARISON
seed,887.0,static_lcmd,V1_MAE,N80,interpolated_labels,,513.3413674748784,,,CENSORED_COMPARISON
seed,887.0,static_lcmd,V1_MAE,N80,first_observed_labels,,525.0,,,CENSORED_COMPARISON
seed,887.0,static_lcmd,V1_MAE,N80,sustained_labels,,,,,CENSORED_COMPARISON
seed,887.0,adaptive_lcmd,V1_MAE,N90,interpolated_labels,,588.580605913253,,,CENSORED_COMPARISON
seed,887.0,adaptive_lcmd,V1_MAE,N90,first_observed_labels,,589.0,,,CENSORED_COMPARISON
seed,887.0,adaptive_lcmd,V1_MAE,N90,sustained_labels,,653.0,,,CENSORED_COMPARISON
seed,887.0,random,V1_MAE,N90,interpolated_labels,,,,,CENSORED_COMPARISON
seed,887.0,random,V1_MAE,N90,first_observed_labels,,,,,CENSORED_COMPARISON
seed,887.0,random,V1_MAE,N90,sustained_labels,,,,,CENSORED_COMPARISON
seed,887.0,static_lcmd,V1_MAE,N90,interpolated_labels,,,,,CENSORED_COMPARISON
seed,887.0,static_lcmd,V1_MAE,N90,first_observed_labels,,,,,CENSORED_COMPARISON
