sample_id,canonical_smiles,canonical_index,role,outer_seed,study
f696e9b3be9ec10da758,c1ccc2ccccc2c1,2222,u0,8191,qgeognn_v2_row_lcmd
36767e257ec2c6a901ce,c1ccc2ccccc2c1,2223,u0,8191,qgeognn_v2_row_lcmd
cd767a7bd002d07cbc45,c1ccc2ccccc2c1,2224,test,8191,qgeognn_v2_row_lcmd
de48048a8916e9bf8c99,c1ccc2ccccc2c1,2225,u0,8191,qgeognn_v2_row_lcmd
2050f421f2e882689760,c1ccc2ccccc2c1,2226,l0,8191,qgeognn_v2_row_lcmd
585b6d8a77a998f21285,c1ccc2ccccc2c1,2227,u0,8191,qgeognn_v2_row_lcmd
9fc58dd991e905ad49bb,c1ccc2ccccc2c1,2228,u0,8191,qgeognn_v2_row_lcmd
b68827d8848513f2ec18,c1ccc2ccccc2c1,2229,u0,8191,qgeognn_v2_row_lcmd
054d4605355a706a3605,c1ccc2ccccc2c1,2230,u0,8191,qgeognn_v2_row_lcmd
e598b9cf54086c1c64b2,c1ccc2ccccc2c1,2231,l0,8191,qgeognn_v2_row_lcmd
a211438c3061e39632da,c1ccc2ccccc2c1,2232,validation,8191,qgeognn_v2_row_lcmd
072a39209a501d7d7db5,c1ccc2ccccc2c1,2233,u0,8191,qgeognn_v2_row_lcmd
ade362756cf5f89aea03,OC1(c2ccccc2)CCCCC1,2234,u0,8191,qgeognn_v2_row_lcmd
153cd671a94c0407cc6b,OC1(c2ccccc2)CCCCC1,2235,u0,8191,qgeognn_v2_row_lcmd
d550a2107daf4c532b6a,OC1(c2ccccc2)CCCCC1,2236,u0,8191,qgeognn_v2_row_lcmd
d38814bd9947297635d0,OC1(c2ccccc2)CCCCC1,2237,u0,8191,qgeognn_v2_row_lcmd
2d389074e8eee38a47d4,OC1(c2ccccc2)CCCCC1,2238,test,8191,qgeognn_v2_row_lcmd
d9229993cd394b0710b4,OC1(c2ccccc2)CCCCC1,2239,u0,8191,qgeognn_v2_row_lcmd
9139c55b31e4e4b0e062,OC1(c2ccccc2)CCCCC1,2240,validation,8191,qgeognn_v2_row_lcmd
d11074f9c4f74061ba15,OC1(c2ccccc2)CCCCC1,2241,u0,8191,qgeognn_v2_row_lcmd
ce58f28250c053410654,OC1(c2ccccc2)CCCCC1,2242,u0,8191,qgeognn_v2_row_lcmd
5885d427a26f03e522f3,OC1(c2ccccc2)CCCCC1,2243,u0,8191,qgeognn_v2_row_lcmd
62e730f8ad10cbdd613b,OC1(c2ccccc2)CCCCC1,2244,u0,8191,qgeognn_v2_row_lcmd
eb151126b40eda411ab7,OC1(c2ccccc2)CCCCC1,2245,u0,8191,qgeognn_v2_row_lcmd
fbfb34ddee14b1ea50b1,OC1(c2ccccc2)CCCCC1,2246,u0,8191,qgeognn_v2_row_lcmd
dea19ed5b8959a2a6619,OC1(c2ccccc2)CCCCC1,2247,validation,8191,qgeognn_v2_row_lcmd
04ea307c7b7f3321cc20,OC1(c2ccccc2)CCCCC1,2248,u0,8191,qgeognn_v2_row_lcmd
9ed7c1fb1c2cc499bbf9,OC1(c2ccccc2)CCCCC1,2249,u0,8191,qgeognn_v2_row_lcmd
080258046c2cae5fb2ab,OC1(c2ccccc2)CCCCC1,2250,u0,8191,qgeognn_v2_row_lcmd
66747ae127e03516ffda,OC1(c2ccccc2)CCCCC1,2251,l0,8191,qgeognn_v2_row_lcmd
7d1e51c117cb75485054,Brc1ccc2ccccc2c1,2252,u0,8191,qgeognn_v2_row_lcmd
0a64846870593ff3fc0f,Brc1ccc2ccccc2c1,2253,u0,8191,qgeognn_v2_row_lcmd
ea3e26fb57b15d196fc0,Brc1ccc2ccccc2c1,2254,u0,8191,qgeognn_v2_row_lcmd
9a726343b54b1a50ebb9,Brc1ccc2ccccc2c1,2255,u0,8191,qgeognn_v2_row_lcmd
d979e07040a3ca7229c6,Brc1ccc2ccccc2c1,2256,test,8191,qgeognn_v2_row_lcmd
f902397116230fb405c0,Brc1ccc2ccccc2c1,2257,u0,8191,qgeognn_v2_row_lcmd
63f69c45d160367c7213,Brc1ccc2ccccc2c1,2258,l0,8191,qgeognn_v2_row_lcmd
6aa5ab28f9de62800949,Brc1ccc2ccccc2c1,2259,u0,8191,qgeognn_v2_row_lcmd
b0782bad27d15bd8a272,Brc1ccc2ccccc2c1,2260,u0,8191,qgeognn_v2_row_lcmd
15eaa084fa10ccf9c8af,Brc1ccc2ccccc2c1,2261,u0,8191,qgeognn_v2_row_lcmd
8a52c99147f17c2d2807,Brc1ccc2ccccc2c1,2262,u0,8191,qgeognn_v2_row_lcmd
c44d1ff1ddcebffc626a,Brc1ccc2ccccc2c1,2263,u0,8191,qgeognn_v2_row_lcmd
e143a1e3a3d8d9cdc9ff,Brc1ccc2ccccc2c1,2264,test,8191,qgeognn_v2_row_lcmd
60ef3e08e4fa789b999c,Brc1ccc2ccccc2c1,2265,test,8191,qgeognn_v2_row_lcmd
6b7b11353e2c7cf27d03,Brc1ccc2ccccc2c1,2266,u0,8191,qgeognn_v2_row_lcmd
9a1fe5d1bcd45919e081,Brc1ccc2ccccc2c1,2267,u0,8191,qgeognn_v2_row_lcmd
8a7128aa11d212918ef5,Brc1ccc2ccccc2c1,2268,u0,8191,qgeognn_v2_row_lcmd
c19a58904344cbc4c80b,Brc1ccc2ccccc2c1,2269,u0,8191,qgeognn_v2_row_lcmd
3eeaab90fb52af252a51,Brc1ccc2ccccc2c1,2270,u0,8191,qgeognn_v2_row_lcmd
49774197068e5ae66f69,Brc1ccc2ccccc2c1,2271,u0,8191,qgeognn_v2_row_lcmd
ba5381d85ba24754040c,Brc1ccc2ccccc2c1,2272,u0,8191,qgeognn_v2_row_lcmd
b2bf97a1dcb9d6609f7d,O=S(c1ccccc1)c1ccccc1,2273,u0,8191,qgeognn_v2_row_lcmd
3554059c7f0676bb2e03,O=S(c1ccccc1)c1ccccc1,2274,u0,8191,qgeognn_v2_row_lcmd
a7e095123d7186e83bbb,O=S(c1ccccc1)c1ccccc1,2275,l0,8191,qgeognn_v2_row_lcmd
715cf6b265c19d80e943,O=S(c1ccccc1)c1ccccc1,2276,u0,8191,qgeognn_v2_row_lcmd
b579bb037defe81a2b27,O=S(c1ccccc1)c1ccccc1,2277,u0,8191,qgeognn_v2_row_lcmd
741e52b1633ebf2743f3,O=S(c1ccccc1)c1ccccc1,2278,u0,8191,qgeognn_v2_row_lcmd
9ddc2e8babb52ee8e772,O=S(c1ccccc1)c1ccccc1,2279,test,8191,qgeognn_v2_row_lcmd
b060fa3ae84f80e773d2,O=S(c1ccccc1)c1ccccc1,2280,validation,8191,qgeognn_v2_row_lcmd
d49f2ae16cf70d54ccf4,O=S(c1ccccc1)c1ccccc1,2281,u0,8191,qgeognn_v2_row_lcmd
f82cfd3b57735b0ead3c,O=S(c1ccccc1)c1ccccc1,2282,u0,8191,qgeognn_v2_row_lcmd
714004602e6452764d9a,O=S(c1ccccc1)c1ccccc1,2283,test,8191,qgeognn_v2_row_lcmd
6bd128bde2e137ea54f3,O=S(c1ccccc1)c1ccccc1,2284,u0,8191,qgeognn_v2_row_lcmd
aa83ae83c0fa0cc37777,O=S(c1ccccc1)c1ccccc1,2285,u0,8191,qgeognn_v2_row_lcmd
d456aba90baa6ce0f0fc,COc1ccc(OC)c(Br)c1,2286,u0,8191,qgeognn_v2_row_lcmd
db81247f679ff4f4c336,COc1ccc(OC)c(Br)c1,2287,u0,8191,qgeognn_v2_row_lcmd
5194b147fd4feeed21b8,COc1ccc(OC)c(Br)c1,2288,l0,8191,qgeognn_v2_row_lcmd
38c7016974af225a3cde,COc1ccc(OC)c(Br)c1,2289,u0,8191,qgeognn_v2_row_lcmd
9b31bc79752ad3d192e4,COc1ccc(OC)c(Br)c1,2290,u0,8191,qgeognn_v2_row_lcmd
997c36806af134f14cc7,COc1ccc(OC)c(Br)c1,2291,validation,8191,qgeognn_v2_row_lcmd
aef4c70d74081b04c15e,COc1ccc(OC)c(Br)c1,2292,u0,8191,qgeognn_v2_row_lcmd
ebb30a10744d1458c592,COc1ccc(OC)c(Br)c1,2293,u0,8191,qgeognn_v2_row_lcmd
33e5f308e2ce795483a6,COc1ccc(OC)c(Br)c1,2294,test,8191,qgeognn_v2_row_lcmd
2af28410325677ec79af,COc1ccc(OC)c(Br)c1,2295,l0,8191,qgeognn_v2_row_lcmd
5f00eba1a68a62f23d9b,COc1ccc(OC)c(Br)c1,2296,u0,8191,qgeognn_v2_row_lcmd
a7ad6f7562286d2eb4bf,COc1ccc(OC)c(Br)c1,2297,u0,8191,qgeognn_v2_row_lcmd
ae2d789b6363657d3181,COc1ccc(OC)c(Br)c1,2298,validation,8191,qgeognn_v2_row_lcmd
cea0d1e24499911eed47,COc1ccc(OC)c(Br)c1,2299,u0,8191,qgeognn_v2_row_lcmd
6cca869130d41273d6b5,COc1ccc(OC)c(Br)c1,2300,u0,8191,qgeognn_v2_row_lcmd
27427ea5fe0b9eafb94a,COc1ccc(OC)c(Br)c1,2301,u0,8191,qgeognn_v2_row_lcmd
e69f027cda0eb00f0073,COc1ccc(OC)c(Br)c1,2302,u0,8191,qgeognn_v2_row_lcmd
0da0c1a34a53c41e368a,COc1ccc(OC)c(Br)c1,2303,u0,8191,qgeognn_v2_row_lcmd
199cdd47b9f05e12aaa1,COc1ccc(OC)c(Br)c1,2304,u0,8191,qgeognn_v2_row_lcmd
b4877b0011db295949d5,COc1ccc(OC)c(Br)c1,2305,u0,8191,qgeognn_v2_row_lcmd
0ca8af12f55d34f0dfd9,COc1ccc(OC)c(Br)c1,2306,u0,8191,qgeognn_v2_row_lcmd
6125098643b6e16e10e3,CCC(O)c1ccccc1,2307,u0,8191,qgeognn_v2_row_lcmd
ba886a8f0a4af3f92d70,CCC(O)c1ccccc1,2308,u0,8191,qgeognn_v2_row_lcmd
092f4fb60ce7104a94d9,CCC(O)c1ccccc1,2309,u0,8191,qgeognn_v2_row_lcmd
53280227ec79d55f1912,CCC(O)c1ccccc1,2310,u0,8191,qgeognn_v2_row_lcmd
0f23bd97c7614a46ee0d,CCC(O)c1ccccc1,2311,u0,8191,qgeognn_v2_row_lcmd
f8235c550c614221a158,CCC(O)c1ccccc1,2312,test,8191,qgeognn_v2_row_lcmd
26ead7c5ee68643c421e,CCC(O)c1ccccc1,2313,u0,8191,qgeognn_v2_row_lcmd
18493dd4e68cac01205f,CCC(O)c1ccccc1,2314,u0,8191,qgeognn_v2_row_lcmd
56f8cdbb3999b366d947,CCC(O)c1ccccc1,2315,u0,8191,qgeognn_v2_row_lcmd
209cc7cf667dbec940db,CCC(O)c1ccccc1,2316,validation,8191,qgeognn_v2_row_lcmd
47f2e980caaa77baa535,CCC(O)c1ccccc1,2317,u0,8191,qgeognn_v2_row_lcmd
cb6d3ef1b6dde291fbac,CCC(O)c1ccccc1,2318,test,8191,qgeognn_v2_row_lcmd
db5dcc7b864e0174fcbd,CCC(O)c1ccccc1,2319,u0,8191,qgeognn_v2_row_lcmd
2d11f1fe488a0c917ffe,CCC(O)c1ccccc1,2320,u0,8191,qgeognn_v2_row_lcmd
5e784130c58b8175024e,CCC(O)c1ccccc1,2321,u0,8191,qgeognn_v2_row_lcmd
2cf4f6424b85ab121943,CCC(O)c1ccccc1,2322,u0,8191,qgeognn_v2_row_lcmd
c627405cf70a0daacc94,CCC(O)c1ccccc1,2323,u0,8191,qgeognn_v2_row_lcmd
80f6a235bb59c2a7ea59,CCC(O)c1ccccc1,2324,validation,8191,qgeognn_v2_row_lcmd
4798da99427413ab47cc,OCc1cccc(Br)c1,2325,l0,8191,qgeognn_v2_row_lcmd
a7c6a921728ab0be7c57,OCc1cccc(Br)c1,2326,u0,8191,qgeognn_v2_row_lcmd
3a69b15dc3ddae32533c,OCc1cccc(Br)c1,2327,u0,8191,qgeognn_v2_row_lcmd
d803316212dc6eb862e9,OCc1cccc(Br)c1,2328,u0,8191,qgeognn_v2_row_lcmd
eb36ddda7c31d7efdac5,OCc1cccc(Br)c1,2329,u0,8191,qgeognn_v2_row_lcmd
bcd5c4eaf46f52d68e6f,OCc1cccc(Br)c1,2330,validation,8191,qgeognn_v2_row_lcmd
6be742f06dddb42eb929,OCc1cccc(Br)c1,2331,u0,8191,qgeognn_v2_row_lcmd
8294d63723a29bc21a6b,OCc1cccc(Br)c1,2332,u0,8191,qgeognn_v2_row_lcmd
6cc257b0facade227e36,OCc1cccc(Br)c1,2333,u0,8191,qgeognn_v2_row_lcmd
4e5ead91320bd24d485e,OCc1cccc(Br)c1,2334,u0,8191,qgeognn_v2_row_lcmd
ec6846c0fcb7df17c97d,OCc1cccc(Br)c1,2335,u0,8191,qgeognn_v2_row_lcmd
a7906197994af5c86745,OCc1cccc(Br)c1,2336,u0,8191,qgeognn_v2_row_lcmd
a19f98569910dc7fd6c4,OCc1cccc(Br)c1,2337,validation,8191,qgeognn_v2_row_lcmd
ff3b6b1069b7d66ad021,OCc1cccc(Br)c1,2338,test,8191,qgeognn_v2_row_lcmd
8f5452ff0e84ab2e2057,OCc1cccc(Br)c1,2339,validation,8191,qgeognn_v2_row_lcmd
e8064b0425b1eb0f4a2d,CCOC(=O)c1ccc(OC)cc1,2340,u0,8191,qgeognn_v2_row_lcmd
933e17d426dc7efc96b5,CCOC(=O)c1ccc(OC)cc1,2341,l0,8191,qgeognn_v2_row_lcmd
f5c9c8ef64b230348d9d,CCOC(=O)c1ccc(OC)cc1,2342,u0,8191,qgeognn_v2_row_lcmd
fd3a369b0bc0681cddd7,CCOC(=O)c1ccc(OC)cc1,2343,test,8191,qgeognn_v2_row_lcmd
086c54fea97e433c7cd8,CCOC(=O)c1ccc(OC)cc1,2344,u0,8191,qgeognn_v2_row_lcmd
5b59ad006ee758a4691e,CCOC(=O)c1ccc(OC)cc1,2345,u0,8191,qgeognn_v2_row_lcmd
a05ccef9e073f648892e,CCOC(=O)c1ccc(OC)cc1,2346,u0,8191,qgeognn_v2_row_lcmd
981a11d7d65c8e5597f9,CCOC(=O)c1ccc(OC)cc1,2347,u0,8191,qgeognn_v2_row_lcmd
0637945ca309d8122e64,CCOC(=O)c1ccc(OC)cc1,2348,u0,8191,qgeognn_v2_row_lcmd
c449ecc5ee6acf61bddb,CCOC(=O)c1ccc(OC)cc1,2349,u0,8191,qgeognn_v2_row_lcmd
b324251a07260af49364,CCOC(=O)c1ccc(OC)cc1,2350,test,8191,qgeognn_v2_row_lcmd
c1b9b6fc781ab8519301,CCOC(=O)c1ccc(OC)cc1,2351,u0,8191,qgeognn_v2_row_lcmd
8b197f0ed5860f909b5f,CCOC(=O)c1ccc(OC)cc1,2352,u0,8191,qgeognn_v2_row_lcmd
0c06011beeb8325569a8,CCOC(=O)c1ccc(OC)cc1,2353,u0,8191,qgeognn_v2_row_lcmd
ef809aee1c6b06021475,CCOC(=O)c1ccc(OC)cc1,2354,u0,8191,qgeognn_v2_row_lcmd
eed75e5b0d9c27fa754c,CCOC(=O)c1ccc(OC)cc1,2355,validation,8191,qgeognn_v2_row_lcmd
690924276beda2d5e719,CCOC(=O)c1ccc(OC)cc1,2356,u0,8191,qgeognn_v2_row_lcmd
6d54149d618f026681ef,CCOC(=O)c1ccc(OC)cc1,2357,u0,8191,qgeognn_v2_row_lcmd
810b16f35a3a86f451ce,CCOC(=O)c1ccc(OC)cc1,2358,u0,8191,qgeognn_v2_row_lcmd
b7cbf8a3f54b6d586198,CCOC(=O)c1ccc(OC)cc1,2359,u0,8191,qgeognn_v2_row_lcmd
8a4623d640cc619f2639,CCOC(=O)c1ccc(OC)cc1,2360,test,8191,qgeognn_v2_row_lcmd
db51722e47c78067c744,O=[P+](Oc1ccccc1)Oc1ccccc1,2361,u0,8191,qgeognn_v2_row_lcmd
8fb287430f3df6d0b3dd,O=[P+](Oc1ccccc1)Oc1ccccc1,2362,u0,8191,qgeognn_v2_row_lcmd
51691caac0be166b02c7,O=[P+](Oc1ccccc1)Oc1ccccc1,2363,u0,8191,qgeognn_v2_row_lcmd
2f5ad80c46080b17df41,O=[P+](Oc1ccccc1)Oc1ccccc1,2364,u0,8191,qgeognn_v2_row_lcmd
87a651fc86ed976bd374,O=[P+](Oc1ccccc1)Oc1ccccc1,2365,u0,8191,qgeognn_v2_row_lcmd
59f48cda668bdb63730d,O=[P+](Oc1ccccc1)Oc1ccccc1,2366,u0,8191,qgeognn_v2_row_lcmd
c6e28d5262ab7fb32107,O=[P+](Oc1ccccc1)Oc1ccccc1,2367,u0,8191,qgeognn_v2_row_lcmd
d834329bf2be8835bae6,O=[P+](Oc1ccccc1)Oc1ccccc1,2368,test,8191,qgeognn_v2_row_lcmd
942c95c0b3a64c876639,O=[P+](Oc1ccccc1)Oc1ccccc1,2369,u0,8191,qgeognn_v2_row_lcmd
4f88870ad666191b8ea7,O=[P+](Oc1ccccc1)Oc1ccccc1,2370,u0,8191,qgeognn_v2_row_lcmd
86258f5c8ffdb874521f,O=[P+](Oc1ccccc1)Oc1ccccc1,2371,u0,8191,qgeognn_v2_row_lcmd
7de812bda21b4dfe46dc,O=[P+](Oc1ccccc1)Oc1ccccc1,2372,u0,8191,qgeognn_v2_row_lcmd
902937db42f82f467718,O=[P+](Oc1ccccc1)Oc1ccccc1,2373,u0,8191,qgeognn_v2_row_lcmd
cb446680f62351d087a9,O=[P+](Oc1ccccc1)Oc1ccccc1,2374,u0,8191,qgeognn_v2_row_lcmd
ffce38d1efef72b70494,COC(=O)Cc1cccc2ccccc12,2375,u0,8191,qgeognn_v2_row_lcmd
2a0989455ef87177be63,COC(=O)Cc1cccc2ccccc12,2376,l0,8191,qgeognn_v2_row_lcmd
270f5bc8674d152e552e,COC(=O)Cc1cccc2ccccc12,2377,u0,8191,qgeognn_v2_row_lcmd
0300fa0e76a48bcc6bcd,COC(=O)Cc1cccc2ccccc12,2378,u0,8191,qgeognn_v2_row_lcmd
038c2ece456c59cf6285,COC(=O)Cc1cccc2ccccc12,2379,u0,8191,qgeognn_v2_row_lcmd
4d7ac91993f7287406c8,COC(=O)Cc1cccc2ccccc12,2380,test,8191,qgeognn_v2_row_lcmd
9ad00109e888c57d5d30,COC(=O)Cc1cccc2ccccc12,2381,l0,8191,qgeognn_v2_row_lcmd
0ac26ae17436d491f432,COC(=O)Cc1cccc2ccccc12,2382,test,8191,qgeognn_v2_row_lcmd
f17690c586ce5d166eb0,COC(=O)Cc1cccc2ccccc12,2383,u0,8191,qgeognn_v2_row_lcmd
2afa724a60f596feafb1,COC(=O)Cc1cccc2ccccc12,2384,u0,8191,qgeognn_v2_row_lcmd
87ada91b7803cfd9f767,COC(=O)Cc1cccc2ccccc12,2385,u0,8191,qgeognn_v2_row_lcmd
a4d269310b605d198465,COC(=O)Cc1cccc2ccccc12,2386,u0,8191,qgeognn_v2_row_lcmd
6c79b254471fec29c482,COC(=O)Cc1cccc2ccccc12,2387,test,8191,qgeognn_v2_row_lcmd
b3f456e3c4a350277eaa,COC(=O)Cc1cccc2ccccc12,2388,u0,8191,qgeognn_v2_row_lcmd
b40d8c452de81f2360b9,COC(=O)Cc1cccc2ccccc12,2389,u0,8191,qgeognn_v2_row_lcmd
3cd0aa35793392d15513,COC(=O)Cc1cccc2ccccc12,2390,u0,8191,qgeognn_v2_row_lcmd
752c884154a739045315,COC(=O)Cc1cccc2ccccc12,2391,u0,8191,qgeognn_v2_row_lcmd
4d3dddb7f2bd6bdeb5ea,COC(=O)Cc1cccc2ccccc12,2392,u0,8191,qgeognn_v2_row_lcmd
c80022254967f6a925f3,COC(=O)Cc1cccc2ccccc12,2393,test,8191,qgeognn_v2_row_lcmd
25fcfe22a4504f391482,COC(=O)Cc1cccc2ccccc12,2394,u0,8191,qgeognn_v2_row_lcmd
67fa39740fcf946a3154,COC(=O)Cc1cccc2ccccc12,2395,u0,8191,qgeognn_v2_row_lcmd
a355e45067146220aeb4,O=C1CCc2ccccc2O1,2396,test,8191,qgeognn_v2_row_lcmd
b2ef457b41d15be60154,O=C1CCc2ccccc2O1,2397,u0,8191,qgeognn_v2_row_lcmd
a8af004884132bf837cb,O=C1CCc2ccccc2O1,2398,l0,8191,qgeognn_v2_row_lcmd
4a565c53862a9a8c3de3,O=C1CCc2ccccc2O1,2399,l0,8191,qgeognn_v2_row_lcmd
a078de17bee0be4edb9a,O=C1CCc2ccccc2O1,2400,u0,8191,qgeognn_v2_row_lcmd
7835a90463543f061bd7,O=C1CCc2ccccc2O1,2401,u0,8191,qgeognn_v2_row_lcmd
eedc2caf00196610c74d,O=C1CCc2ccccc2O1,2402,u0,8191,qgeognn_v2_row_lcmd
36f417057065d5f3290f,O=C1CCc2ccccc2O1,2403,l0,8191,qgeognn_v2_row_lcmd
20d161840f4253ea98bc,O=C1CCc2ccccc2O1,2404,u0,8191,qgeognn_v2_row_lcmd
fd327bd31cbab5b296a7,O=C1CCc2ccccc2O1,2405,u0,8191,qgeognn_v2_row_lcmd
8fb7f07df563e78786b2,O=C1CCc2ccccc2O1,2406,l0,8191,qgeognn_v2_row_lcmd
827a3b0963882acf7f7a,O=C1CCc2ccccc2O1,2407,u0,8191,qgeognn_v2_row_lcmd
2cc7c8ae52cdb25ca284,O=C1CCc2ccccc2O1,2408,l0,8191,qgeognn_v2_row_lcmd
989b2145455d703d3b6d,O=C1CCc2ccccc2O1,2409,u0,8191,qgeognn_v2_row_lcmd
64c9e190e213bb061867,O=C1CCc2ccccc2O1,2410,u0,8191,qgeognn_v2_row_lcmd
87265e4a49086b6ac4eb,O=C1CCc2ccccc2O1,2411,u0,8191,qgeognn_v2_row_lcmd
10ea0c665f5ba7c91bbf,O=C1CCc2ccccc2O1,2412,u0,8191,qgeognn_v2_row_lcmd
0655d71fcec0d1c3c73f,O=C1CCc2ccccc2O1,2413,u0,8191,qgeognn_v2_row_lcmd
3163a9b58f1a52a1992c,O=C1CCc2ccccc2O1,2414,u0,8191,qgeognn_v2_row_lcmd
84457536bb50a7061808,CC(Br)C(=O)OC(C)(C)C,2415,u0,8191,qgeognn_v2_row_lcmd
6700854991c876090fca,CC(Br)C(=O)OC(C)(C)C,2416,u0,8191,qgeognn_v2_row_lcmd
ac5d83c43c312ae6b483,CC(Br)C(=O)OC(C)(C)C,2417,u0,8191,qgeognn_v2_row_lcmd
84a50941febef9dc2c8f,CC(Br)C(=O)OC(C)(C)C,2418,u0,8191,qgeognn_v2_row_lcmd
618acf9d7f5c9ed075eb,CC(Br)C(=O)OC(C)(C)C,2419,u0,8191,qgeognn_v2_row_lcmd
69e5210bdf6ccaba2d52,CC(Br)C(=O)OC(C)(C)C,2420,test,8191,qgeognn_v2_row_lcmd
1e5f275917d54ddaf03b,CC(Br)C(=O)OC(C)(C)C,2421,u0,8191,qgeognn_v2_row_lcmd
8590e2327b8ea7b7c98d,CC(Br)C(=O)OC(C)(C)C,2422,u0,8191,qgeognn_v2_row_lcmd
ad7cc17e8d2615575fe3,CC(Br)C(=O)OC(C)(C)C,2423,l0,8191,qgeognn_v2_row_lcmd
7f6f388120dfba7e001f,CC(Br)C(=O)OC(C)(C)C,2424,l0,8191,qgeognn_v2_row_lcmd
ca7dae83bccf2ecdcbc3,CC(Br)C(=O)OC(C)(C)C,2425,u0,8191,qgeognn_v2_row_lcmd
8bdfcbb560c240779ef1,CC(Br)C(=O)OC(C)(C)C,2426,u0,8191,qgeognn_v2_row_lcmd
a68d5f44aba74a6e6d91,CC(Br)C(=O)OC(C)(C)C,2427,test,8191,qgeognn_v2_row_lcmd
44a463059299cc1ea6e7,CC(Br)C(=O)OC(C)(C)C,2428,u0,8191,qgeognn_v2_row_lcmd
8468c4637a9ce85ddaa7,CC(Br)C(=O)OC(C)(C)C,2429,u0,8191,qgeognn_v2_row_lcmd
ad98d4ead60516eb3972,CC(Br)C(=O)OC(C)(C)C,2430,u0,8191,qgeognn_v2_row_lcmd
9fbe1ff1f15a0511c54c,CC(Br)C(=O)OC(C)(C)C,2431,validation,8191,qgeognn_v2_row_lcmd
9ef71351fbc1a53c2bf9,CC(Br)C(=O)OC(C)(C)C,2432,u0,8191,qgeognn_v2_row_lcmd
f31b175e4f53cac6ea11,CC(Br)C(=O)OC(C)(C)C,2433,u0,8191,qgeognn_v2_row_lcmd
34e5e03737a88f40fa19,CC(Br)C(=O)OC(C)(C)C,2434,test,8191,qgeognn_v2_row_lcmd
9a2827b8fbd3fba49050,CC(Br)C(=O)OC(C)(C)C,2435,u0,8191,qgeognn_v2_row_lcmd
9a9b50816ec47f1cd755,CCOC(=O)c1cccnc1,2436,u0,8191,qgeognn_v2_row_lcmd
20d919989660f0116d9e,CCOC(=O)c1cccnc1,2437,u0,8191,qgeognn_v2_row_lcmd
f868ccbcbf392038fe36,CCOC(=O)c1cccnc1,2438,u0,8191,qgeognn_v2_row_lcmd
64f99f02d02cc2d0791d,CCOC(=O)c1cccnc1,2439,u0,8191,qgeognn_v2_row_lcmd
31232902f2b6f3a67c60,CCOC(=O)c1cccnc1,2440,u0,8191,qgeognn_v2_row_lcmd
6f827d26c4f82a1bfa90,CCOC(=O)c1cccnc1,2441,test,8191,qgeognn_v2_row_lcmd
6a4e95d2a3cca31094a1,CCOC(=O)c1cccnc1,2442,u0,8191,qgeognn_v2_row_lcmd
0460dfc4e1747f0fc92c,CCOC(=O)c1cccnc1,2443,u0,8191,qgeognn_v2_row_lcmd
22f82413c75481d74e9b,CCOC(=O)c1cccnc1,2444,validation,8191,qgeognn_v2_row_lcmd
29db30571b2a1ae59cc7,CCOC(=O)c1cccnc1,2445,u0,8191,qgeognn_v2_row_lcmd
855832bd4005ac7abdc6,CCOC(=O)c1cccnc1,2446,u0,8191,qgeognn_v2_row_lcmd
b51b5dbcd2a38b174973,CCOC(=O)c1cccnc1,2447,u0,8191,qgeognn_v2_row_lcmd
96710afeabc594baa359,CCOC(=O)c1cccnc1,2448,u0,8191,qgeognn_v2_row_lcmd
c76d0420b34df595c0c9,CCOC(=O)c1cccnc1,2449,u0,8191,qgeognn_v2_row_lcmd
bd04bce318b9a6fe2f60,Brc1cc(-c2ccccc2)cc(-c2ccccc2)c1,2450,u0,8191,qgeognn_v2_row_lcmd
3bb1d388702c98c505de,Brc1cc(-c2ccccc2)cc(-c2ccccc2)c1,2451,u0,8191,qgeognn_v2_row_lcmd
8340b51546d211789a45,Brc1cc(-c2ccccc2)cc(-c2ccccc2)c1,2452,validation,8191,qgeognn_v2_row_lcmd
c3feac62808af7335473,Brc1cc(-c2ccccc2)cc(-c2ccccc2)c1,2453,validation,8191,qgeognn_v2_row_lcmd
351199afabc71b80aa4e,Brc1cc(-c2ccccc2)cc(-c2ccccc2)c1,2454,u0,8191,qgeognn_v2_row_lcmd
c2222e1974033abfcc10,Brc1cc(-c2ccccc2)cc(-c2ccccc2)c1,2455,u0,8191,qgeognn_v2_row_lcmd
26d65d4171bcd03f7ee3,Brc1cc(-c2ccccc2)cc(-c2ccccc2)c1,2456,u0,8191,qgeognn_v2_row_lcmd
5b5e5053f089dcffd674,Brc1cc(-c2ccccc2)cc(-c2ccccc2)c1,2457,u0,8191,qgeognn_v2_row_lcmd
0ee34370dd3159941bdc,Brc1cc(-c2ccccc2)cc(-c2ccccc2)c1,2458,u0,8191,qgeognn_v2_row_lcmd
1965d663b09320f566a5,Brc1cc(-c2ccccc2)cc(-c2ccccc2)c1,2459,u0,8191,qgeognn_v2_row_lcmd
c59ffcab9329339d3e91,Brc1cc(-c2ccccc2)cc(-c2ccccc2)c1,2460,validation,8191,qgeognn_v2_row_lcmd
40b5d3fdb9b234c05be5,Brc1cc(-c2ccccc2)cc(-c2ccccc2)c1,2461,u0,8191,qgeognn_v2_row_lcmd
8048dcef1d7c5237b474,Brc1cc(-c2ccccc2)cc(-c2ccccc2)c1,2462,u0,8191,qgeognn_v2_row_lcmd
