sample_id,canonical_index,source_canonical_index,V1_q50,V2_q50,V1_q10,V1_q90,V2_q10,V2_q90,checkpoint_sha256,ensemble_pred_V1,ensemble_pred_V2,ensemble_variance_V1,ensemble_variance_V2,ensemble_covariance_V1_V2,ensemble_score,V1_quantile_width,V2_quantile_width,quantile_width,member_0_seed,member_0_V1_q50,member_0_V2_q50,member_1_seed,member_1_V1_q50,member_1_V2_q50,member_2_seed,member_2_V1_q50,member_2_V2_q50,latent_distance,random_score,true_V1,true_V2,standardized_abs_error,ensemble_mean_standardized_abs_error,tail_flag,compound_id,outer_seed,split_mode,slice,round,strategy,seed
d119d77f545c029deace,978,978,38.814102,72.38551,32.543087,39.73897,4.62455,72.38551,f2f7518e73ff3ff87d9a032d79c7f0790fb6471986c79751811f2b6df32a3388,34.20707321166992,66.97161102294922,0.26418268740086126,0.10279116586795163,0.16036797017225038,0.3669738532688129,7.1958847,67.76096,2.437822,4200,38.81410217285156,72.38551330566406,4201,30.664817810058594,61.497230529785156,4202,33.14229965209961,67.03208923339844,12.357344825973952,0.8042343626838955,18.125,30.875,2.4949474917596355,2.0521347230554,False,c1ccc(-c2ccccn2)cc1,42,compound,u0_full,1,hybrid,42
fe1a34b5975943e8f292,3996,3996,29.46234,75.518776,24.11834,39.069244,3.5982819,75.518776,f2f7518e73ff3ff87d9a032d79c7f0790fb6471986c79751811f2b6df32a3388,24.777001698811848,72.4722162882487,0.3156945827814314,0.027400736394490532,0.09228645756097441,0.34309531917592195,14.950905,71.920494,3.0373526,4200,29.462339401245117,75.5187759399414,4201,20.338666915893555,69.97925567626953,4202,24.529998779296875,71.91861724853516,11.902932161535187,0.9142839512284797,22.866666666666667,57.46666666666667,0.9372665914226574,0.5593408879303627,False,COc1ccc(C=O)c(O)c1,42,compound,u0_full,1,hybrid,42
68c511d842fc030aa84b,1723,1723,0.0769642,0.5906554,0.076608256,8.167561,0.17127833,14.979586,f2f7518e73ff3ff87d9a032d79c7f0790fb6471986c79751811f2b6df32a3388,4.108404576778412,7.119296570618947,0.21890699373271277,0.20459049274011512,0.19980071746181444,0.4234974864728279,8.090952,14.808308,0.9337391,4200,0.07696419954299927,0.5906553864479065,4201,7.631616115570068,15.582603454589844,4202,4.616633415222168,5.184630870819092,11.300453645005401,0.4635708394650526,4.35,5.85,0.4177160870700507,0.052235250485909254,False,C=CC(=O)OCCCCCCCCCCCC,42,compound,u0_full,1,hybrid,42
79cb1738d945317e5bfa,3931,3931,55.897495,103.057304,44.204773,56.32328,8.554451,103.057304,f2f7518e73ff3ff87d9a032d79c7f0790fb6471986c79751811f2b6df32a3388,37.632994969685875,75.28930536905925,3.8045290014289903,2.0137721179717407,2.7679185603269856,5.818301119400731,12.118507,94.50285,3.5280328,4200,55.89749526977539,103.05730438232422,4201,27.428756713867188,59.85419845581055,4202,29.57273292541504,62.95641326904297,13.141987433021033,0.6039234175409474,20.683333333333337,45.583333333333336,3.8584984820994284,1.917338484361176,False,C/C(=N\O)c1ccccc1,42,compound,u0_full,1,hybrid,42
855456da9ea892f7216b,4120,4120,14.17285,32.86785,13.944626,14.599813,3.9936848,32.86785,f2f7518e73ff3ff87d9a032d79c7f0790fb6471986c79751811f2b6df32a3388,10.329517205556234,32.629651387532554,0.20283607475494103,0.01193945147408688,0.025331901041921605,0.2147755262290279,0.6551876,28.874166,0.89047855,4200,14.172849655151367,32.86785125732422,4201,6.884106159210205,30.666542053222656,4202,9.931595802307129,34.35456085205078,10.67333864687797,0.37952160659187806,18.758333333333333,48.891666666666666,0.7538868245122721,0.9973262202504651,False,O=C(c1ccccc1)c1cccc(C(=O)c2ccccc2)c1,42,compound,u0_full,1,hybrid,42
80f546c47198fa7c6dbf,1381,1381,26.109114,59.588974,20.237144,31.467443,4.255783,59.588974,f2f7518e73ff3ff87d9a032d79c7f0790fb6471986c79751811f2b6df32a3388,21.89108149210612,48.273886362711586,0.3846067242981158,0.4369458571270084,0.39712689161145764,0.8215525814251242,11.230299,55.33319,2.320078,4200,26.109113693237305,59.58897399902344,4201,23.25551986694336,48.09143829345703,4202,16.308610916137695,37.1412467956543,10.629091501041298,0.15559969041149457,30.591666666666665,85.64166666666667,1.0428463048964494,1.6354847533501933,False,Oc1ccc(OC(F)(F)F)cc1,42,compound,u0_full,1,hybrid,42
1e775e7d8dcbf48fd6f8,4158,4158,11.1152525,31.427013,9.084497,17.701496,4.3252563,31.427013,f2f7518e73ff3ff87d9a032d79c7f0790fb6471986c79751811f2b6df32a3388,12.173120816548666,38.52308781941732,0.03521716093769667,0.186926618912582,0.0762846090758903,0.22214377985027867,8.616999,27.101757,1.328069,4200,11.115252494812012,31.427013397216797,4201,13.921595573425293,46.08827209472656,4202,11.482514381408691,38.053977966308594,10.805193435158968,0.33918712059245015,12.916666666666666,60.916666666666664,0.9791120475224685,0.7050988078411897,False,O=C(O)/C=C/c1ccccc1,42,compound,u0_full,1,hybrid,42
c76d0420b34df595c0c9,2449,2449,43.925198,82.29782,36.22504,44.163128,2.5718842,82.29782,f2f7518e73ff3ff87d9a032d79c7f0790fb6471986c79751811f2b6df32a3388,45.31430435180664,87.66540781656902,0.052393324818975226,0.13906582916276317,0.08473328176123089,0.1914591539817384,7.9380875,79.72594,2.8357775,4200,43.92519760131836,82.29782104492188,4201,44.589664459228516,86.04878997802734,4202,47.42805099487305,94.64961242675781,11.94482011496482,0.9347871784005158,41.708333333333336,106.05833333333334,0.8359793600370321,0.7633876180334325,False,CCOC(=O)c1cccnc1,42,compound,u0_full,1,hybrid,42
d1e922c04dbd0c9f6c06,3296,3296,21.46016,46.956028,18.633247,25.013811,0.95757675,46.956028,f2f7518e73ff3ff87d9a032d79c7f0790fb6471986c79751811f2b6df32a3388,16.37772019704183,36.52792167663574,0.2958172884390467,0.2841603905471823,0.2898406918902098,0.579977678986229,6.3805637,45.99845,1.7468892,4200,21.460159301757812,46.95602798461914,4201,13.424748420715332,30.69501304626465,4202,14.248252868652344,31.932723999023438,10.384401664894899,0.013106254502921022,14.591666666666669,38.391666666666666,0.6746910569735405,0.16474688752362227,False,CC(=O)c1ccc2c(c1)Cc1ccccc1-2,42,compound,u0_full,1,hybrid,42
292e0342682192a69fce,975,975,17.295057,35.433598,14.971043,17.455473,0.91976166,35.433598,f2f7518e73ff3ff87d9a032d79c7f0790fb6471986c79751811f2b6df32a3388,19.103907267252605,37.348185221354164,0.07564923630049712,0.062293246728019974,0.06389020205488581,0.13794248302851708,2.4844303,34.513836,1.169061,4200,17.29505729675293,35.433597564697266,4201,18.41341781616211,34.40496826171875,4202,21.603246688842773,42.205989837646484,10.841435819748657,0.8949162773743637,11.608333333333333,19.375,0.822654672077872,0.9903009186851559,False,c1ccc(-c2ccccn2)cc1,42,compound,u0_full,1,hybrid,42
7c0c324643799c918828,2561,2561,14.115967,30.891161,12.114943,19.335066,1.8263874,30.891161,f2f7518e73ff3ff87d9a032d79c7f0790fb6471986c79751811f2b6df32a3388,14.711520195007324,30.74404017130534,0.08838358272470358,0.0009895121401797527,-0.009348726483031655,0.08937309486488333,7.2201233,29.064774,1.2999383,4200,14.115966796875,30.89116096496582,4201,17.370012283325195,30.151723861694336,4202,12.648581504821777,31.18923568725586,9.890594169551193,0.6097704689685151,12.958333333333334,23.608333333333334,0.285649157632064,0.31795328287388636,False,OCc1ccc2ccccc2c1,42,compound,u0_full,1,hybrid,42
30970941542856ce8eb1,1513,1513,24.967224,53.366955,21.037457,32.532646,4.802582,53.366955,f2f7518e73ff3ff87d9a032d79c7f0790fb6471986c79751811f2b6df32a3388,24.149058024088543,51.97764460245768,0.11287838866797346,0.16726193894232588,0.13686954947938437,0.28014032761029933,11.49519,48.564373,2.1370711,4200,24.96722412109375,53.3669548034668,4201,26.377241134643555,58.12294006347656,4202,21.10270881652832,44.44303894042969,9.617664107106542,0.14376914417804,10.133333333333333,20.966666666666665,1.8665168047321976,1.775279632251662,False,CC(C)=CCC/C(C)=C/C=O,42,compound,u0_full,1,hybrid,42
a1dc71bed9d8f372c9e5,2149,2149,32.018406,64.013306,24.585094,32.04989,2.9200706,64.013306,f2f7518e73ff3ff87d9a032d79c7f0790fb6471986c79751811f2b6df32a3388,23.718184153238933,48.11118698120117,0.9550870313154347,0.6827207946869113,0.783003180760385,1.637807826002346,7.464794,61.093235,2.258039,4200,32.01840591430664,64.0133056640625,4201,22.948427200317383,42.84621047973633,4202,16.187719345092773,37.47404479980469,10.501511642171918,0.7002464890818569,23.908333333333335,49.36666666666667,0.9301551298404869,0.04866366590955638,False,N#Cc1ccc(C(=O)c2ccccc2)cc1,42,compound,u0_full,1,hybrid,42
8f5452ff0e84ab2e2057,2339,2339,24.824633,51.013153,19.295692,29.67751,3.4391022,51.013153,f2f7518e73ff3ff87d9a032d79c7f0790fb6471986c79751811f2b6df32a3388,20.20283857981364,41.55962816874186,0.6157748787297541,0.4344759915684434,0.512035351439043,1.0502508702981976,10.381817,47.57405,2.0394218,4200,24.82463264465332,51.013153076171875,4201,22.857818603515625,44.465755462646484,4202,12.926064491271973,29.199975967407227,9.17116319524911,0.4373377024480056,32.791666666666664,61.141666666666666,0.7883238190227465,1.3509879617864473,False,OCc1cccc(Br)c1,42,compound,u0_full,1,hybrid,42
0054790b9c9f40026ebe,308,308,24.800684,51.669926,18.043985,30.77928,1.9635773,51.669926,f2f7518e73ff3ff87d9a032d79c7f0790fb6471986c79751811f2b6df32a3388,15.805590629577637,30.931130091349285,0.9304607335627469,1.1346649246927925,0.9998513713276364,2.0651256582555395,12.735294,49.70635,2.2469816,4200,24.800683975219727,51.669925689697266,4201,12.194812774658203,18.41117286682129,4202,10.42127513885498,22.712291717529297,9.721658313507646,0.6230635555100702,6.058333333333334,15.116666666666667,2.229229509342587,1.0652534671139064,False,C1=Cc2ccccc2C1,42,compound,u0_full,1,hybrid,42
