sample_id,source_row_1based,canonical_smiles,threshold_excluded,canonical_index,split,seed,split_mode
9201cead3641f52a1f20,319,O=Cc1ccc(Cl)cc1Br,False,317,train,42,row
49276f9b1cc72d41bbfd,320,O=Cc1ccc(Cl)cc1Br,False,318,train,42,row
6cb8bbf843e6064ce249,321,O=Cc1ccc(Cl)cc1Br,False,319,test,42,row
a6b1d92e3de602f8963c,322,O=Cc1ccc(Cl)cc1Br,False,320,valid,42,row
135ac7deca522d1e7929,323,O=Cc1ccc(Cl)cc1Br,False,321,train,42,row
0f3bd8418ab9ba9d1ed2,324,O=Cc1ccc(Cl)cc1Br,False,322,train,42,row
6cd5860914563da59932,325,O=Cc1ccc2c(c1)CCO2,False,323,train,42,row
5179c3962ada5450dde7,326,O=Cc1ccc2c(c1)CCO2,False,324,test,42,row
ad45b4b8aaed2c2b0b33,327,O=Cc1ccc2c(c1)CCO2,False,325,train,42,row
6c8de7fb3dbd4f5adabf,328,O=Cc1ccc2c(c1)CCO2,False,326,test,42,row
f72724ff299c47641488,329,COc1cc(F)cc(Br)c1,False,327,train,42,row
2cde006ff48a36a368d2,330,COc1cc(F)cc(Br)c1,False,328,train,42,row
09879f6853acb50e1280,331,COc1cc(F)cc(Br)c1,False,329,train,42,row
cd492dbc52d170e5a396,332,COc1cc(F)cc(Br)c1,False,330,train,42,row
e1244cc412f81ac11bd3,333,COc1cc(F)cc(Br)c1,False,331,train,42,row
69bed1df8dc3cf82927c,334,COc1cc(F)cc(Br)c1,False,332,train,42,row
adc9f476f8b5d66fa85d,335,COc1cc(F)cc(Br)c1,False,333,train,42,row
e7e3cdff8a4b43574b19,336,CC(C)(C)c1cc(C=O)cc(C(C)(C)C)c1,False,334,train,42,row
22fcaa293d9525e1f4e7,337,CC(C)(C)c1cc(C=O)cc(C(C)(C)C)c1,False,335,train,42,row
5965305884ee5fba94d8,338,CC(C)(C)c1cc(C=O)cc(C(C)(C)C)c1,False,336,train,42,row
556baeed852270e9c0fc,339,CC(C)(C)c1cc(C=O)cc(C(C)(C)C)c1,False,337,valid,42,row
376fc6387117429bcb19,340,CC(C)(C)c1cc(C=O)cc(C(C)(C)C)c1,False,338,train,42,row
3fbc880a145bcc2155c9,341,CC(C)(C)c1cc(C=O)cc(C(C)(C)C)c1,False,339,train,42,row
2964279ae2fd8a820ae1,342,CC(C)(C)c1cc(C=O)cc(C(C)(C)C)c1,False,340,train,42,row
c084940b1be4fa61738d,343,COc1cc(Br)cc(OC)c1,False,341,test,42,row
deac65153d9204a230ec,344,COc1cc(Br)cc(OC)c1,False,342,train,42,row
b5f0b6271cd244ade9a3,345,COc1cc(Br)cc(OC)c1,False,343,train,42,row
79723584590c0a689474,346,COc1cc(Br)cc(OC)c1,False,344,train,42,row
984bc17b1da105c753eb,347,COc1cc(Br)cc(OC)c1,False,345,train,42,row
1b7e334ea83516d08ff5,348,COc1cc(Br)cc(OC)c1,False,346,train,42,row
b8018c4bdaadd42a057a,349,COc1cc(Br)cc(OC)c1,False,347,train,42,row
3b03dfa8ff44ff554734,350,O=Cc1cc(Br)ccc1O,False,348,valid,42,row
167f49f748fa35bdb29e,351,O=Cc1cc(Br)ccc1O,False,349,train,42,row
7e19b816ecd8282ce2a1,352,O=Cc1cc(Br)ccc1O,False,350,test,42,row
0dffde5d00d50ee96173,353,O=Cc1cc(Br)ccc1O,False,351,train,42,row
65bfb38b53dd53bc4f4c,354,O=Cc1cc(Br)ccc1O,False,352,train,42,row
e79c5aedcfa41a5f23c9,355,O=Cc1cc(Br)ccc1O,False,353,train,42,row
27b234a05f8c66fd059f,356,O=Cc1cc(Br)ccc1O,False,354,test,42,row
1bf52d57e3b0d9ef0662,357,Cc1ccc(Cl)cc1Br,False,355,valid,42,row
867407c66038f21466a8,358,Cc1ccc(Cl)cc1Br,False,356,test,42,row
fb19bbc052a528249f36,359,Cc1ccc(Cl)cc1Br,False,357,train,42,row
13bebd0b1ab22fc7e93b,360,Cc1ccc(Cl)cc1Br,False,358,train,42,row
c1b4c0f7481c01c40ec6,361,Cc1ccc(Cl)cc1Br,False,359,train,42,row
bb159f5b8695e842d4ff,362,Cc1ccc(Cl)cc1Br,False,360,train,42,row
ce70dba7026ce0b64f62,363,Cc1ccc(Cl)cc1Br,False,361,valid,42,row
a5ea3136b642f8a49607,364,N#Cc1ccccc1Br,False,362,train,42,row
8671b386166171ebd7f7,365,N#Cc1ccccc1Br,False,363,train,42,row
d344b363b8c01e73a6fa,366,N#Cc1ccccc1Br,False,364,train,42,row
70e13ddfe9e6cc9b0f56,367,N#Cc1ccccc1Br,False,365,train,42,row
35046c5ff35d8c8617bb,368,N#Cc1ccccc1Br,False,366,train,42,row
848f6c84b4d5fc44c3c2,369,N#Cc1ccccc1Br,False,367,train,42,row
0974fc9cbeb3820c4065,370,Cc1ccc(C=O)c(C)c1,False,368,train,42,row
bc486e940c369b85ce28,371,Cc1ccc(C=O)c(C)c1,False,369,train,42,row
9a29b268530b7a3321a0,372,Cc1ccc(C=O)c(C)c1,False,370,valid,42,row
51394d9af7adc7eff816,373,Cc1ccc(C=O)c(C)c1,False,371,train,42,row
5cbed870fef2de105046,374,Cc1ccc(C=O)c(C)c1,False,372,train,42,row
dbb854b36df7ed31d95f,375,Cc1ccc(C=O)c(C)c1,False,373,train,42,row
0c0f89307cc4aff87ab6,376,Cc1ccc(C=O)c(C)c1,False,374,train,42,row
a5d9706079ccfee3bdf4,377,COCCOC(=O)CC(C)=O,False,375,train,42,row
bacef06b4d4d7374a4e4,378,COCCOC(=O)CC(C)=O,False,376,train,42,row
74097878150c8a5a8d79,379,COCCOC(=O)CC(C)=O,False,377,test,42,row
47404d0982a587f0393e,380,COCCOC(=O)CC(C)=O,True,378,train,42,row
fb80794857ddc46e142c,381,CC(=O)c1ccc2c(c1)OCO2,False,379,train,42,row
6f34563b6236c57b9c60,382,CC(=O)c1ccc2c(c1)OCO2,False,380,train,42,row
147b560e4c606680c7b2,383,CC(=O)c1ccc2c(c1)OCO2,False,381,train,42,row
7396668aaa8d372aa464,384,CC(=O)c1ccc2c(c1)OCO2,False,382,train,42,row
78b04c44dfa852f4e621,385,CC(=O)c1ccc2c(c1)OCO2,False,383,train,42,row
f191e08b3e95928a5423,386,CC(=O)c1ccc2c(c1)OCO2,True,384,train,42,row
f5634113e0822bda1c03,387,CC(=O)c1ccc2c(c1)OCO2,True,385,train,42,row
45264f1c88b241fb888c,388,CC(=O)c1c(C)cc(C)cc1C,False,386,test,42,row
7b0fa77cbbcbd8e7c87a,389,CC(=O)c1c(C)cc(C)cc1C,False,387,train,42,row
c514f60c28973fc116c5,390,CC(=O)c1c(C)cc(C)cc1C,False,388,train,42,row
b63d546347919cb66716,391,CC(=O)c1c(C)cc(C)cc1C,False,389,train,42,row
823c667f35cddfcbc346,392,CC(=O)c1c(C)cc(C)cc1C,False,390,train,42,row
d2955aa36bd2b103c981,393,CC(=O)c1c(C)cc(C)cc1C,False,391,train,42,row
4ce730c9ad4e20a0386e,394,CC(=O)c1c(C)cc(C)cc1C,False,392,train,42,row
f3531a1565c8159ac5e2,395,CC(=O)c1ccc(C)cc1C,False,393,valid,42,row
c359fd726e50e2123f43,396,CC(=O)c1ccc(C)cc1C,False,394,train,42,row
a9a623a9853c6b493ce4,397,CC(=O)c1ccc(C)cc1C,False,395,train,42,row
784ca4af1517dac8cd11,398,CC(=O)c1ccc(C)cc1C,False,396,train,42,row
4c36e8e7d179b4bfa11a,399,CC(=O)c1ccc(C)cc1C,False,397,train,42,row
77fe8c752e01feedccfa,400,CC(=O)c1ccc(C)cc1C,False,398,train,42,row
0a1949b42050f41b0db4,401,CC(=O)c1ccc(C)cc1C,False,399,test,42,row
118d66c0e53f510c51ed,402,CC(=O)c1ccc2c(c1)Cc1ccccc1-2,False,400,train,42,row
38aa81d53a6b39e9d8ef,403,CC(=O)c1ccc2c(c1)Cc1ccccc1-2,False,401,test,42,row
c780d2f5194817087e07,404,CC(=O)c1ccc2c(c1)Cc1ccccc1-2,False,402,train,42,row
546046afb5114d631360,405,CC(=O)c1ccc2c(c1)Cc1ccccc1-2,False,403,valid,42,row
dc9f747c03c55d77bf72,406,BrC(=C(c1ccccc1)c1ccccc1)c1ccccc1,False,404,train,42,row
d29c00125d1c5dc55586,407,BrC(=C(c1ccccc1)c1ccccc1)c1ccccc1,False,405,train,42,row
509e53644c411798f5b0,408,BrC(=C(c1ccccc1)c1ccccc1)c1ccccc1,False,406,train,42,row
5ac5df671efee45d3ddf,409,BrC(=C(c1ccccc1)c1ccccc1)c1ccccc1,False,407,train,42,row
1e8c03a5d84f08329475,410,BrC(=C(c1ccccc1)c1ccccc1)c1ccccc1,False,408,train,42,row
a7f9a08159d001c30f67,411,BrC(=C(c1ccccc1)c1ccccc1)c1ccccc1,False,409,train,42,row
97feb43dae8371e80d3b,412,BrC(=C(c1ccccc1)c1ccccc1)c1ccccc1,False,410,train,42,row
2f612d3ec5e270672ad1,413,C/C(=N\O)c1ccccc1,False,411,train,42,row
b089551184e4d70e386d,414,C/C(=N\O)c1ccccc1,False,412,train,42,row
95f7b6c8f44b25feade0,415,C/C(=N\O)c1ccccc1,False,413,train,42,row
b0f39affa1970d2700b7,416,C/C(=N\O)c1ccccc1,False,414,train,42,row
af2973fb82b6d79d8c5e,417,C/C(=N\O)c1ccccc1,False,415,valid,42,row
3545611fd9950a160288,418,C/C(=N\O)c1ccccc1,False,416,train,42,row
786c4179676f46638e4a,419,O=C(c1ccccc1)c1ccc(Cl)cc1,False,417,train,42,row
937105af8867732c56ec,420,O=C(c1ccccc1)c1ccc(Cl)cc1,False,418,train,42,row
711f210d4869259d0651,421,O=C(c1ccccc1)c1ccc(Cl)cc1,False,419,train,42,row
26bb8ff67b7738527484,422,O=C(c1ccccc1)c1ccc(Cl)cc1,False,420,train,42,row
6624c43f78e6697c8ac9,423,O=C(c1ccccc1)c1ccc(Cl)cc1,False,421,train,42,row
f9b97e958092bd5cb81a,424,O=C(c1ccccc1)c1ccc(Cl)cc1,False,422,train,42,row
2d53109003f718b780fa,425,Cc1ccc(C(=O)c2ccccc2)cc1C,False,423,valid,42,row
b9b624baffe611c30836,426,Cc1ccc(C(=O)c2ccccc2)cc1C,False,424,train,42,row
f8a590eaa91d155f61da,427,Cc1ccc(C(=O)c2ccccc2)cc1C,False,425,train,42,row
2fcaa537474ba2ae579f,428,Cc1ccc(C(=O)c2ccccc2)cc1C,False,426,train,42,row
d914e4c833f2df567cac,429,Cc1ccc(C(=O)c2ccccc2)cc1C,False,427,test,42,row
5048acae682925888d12,430,Cc1ccc(C(=O)c2ccccc2)cc1C,False,428,train,42,row
41927f703a0632f098fb,431,CC(=O)CC(=O)c1ccccc1,False,429,train,42,row
760d0bf0ec31747d3969,432,CC(=O)CC(=O)c1ccccc1,False,430,train,42,row
d71aab82a8179d05294a,433,CC(=O)CC(=O)c1ccccc1,False,431,train,42,row
25ffb25df5bec65a633b,434,CC(=O)CC(=O)c1ccccc1,False,432,train,42,row
92d69b1849c34b7f1a80,435,CCOC(=O)C(Cc1ccccc1)C(C)=O,False,433,valid,42,row
a289439d96e27bec7cbc,436,CCOC(=O)C(Cc1ccccc1)C(C)=O,False,434,train,42,row
4707a180fe4230c208ff,437,CCOC(=O)C(Cc1ccccc1)C(C)=O,False,435,train,42,row
41921840a5681261ba98,438,CCOC(=O)C(Cc1ccccc1)C(C)=O,False,436,train,42,row
b5080cde4f493a415fc5,439,CCOC(=O)C(Cc1ccccc1)C(C)=O,False,437,train,42,row
1bbec08f4838f06da0fb,440,CCOC(=O)C(Cc1ccccc1)C(C)=O,False,438,train,42,row
bd0519702a5756bc3c94,441,CCOC(=O)C(Cc1ccccc1)C(C)=O,True,439,train,42,row
b7fa3dd8e6040788ae14,442,CCOC(=O)c1cccnc1,False,440,train,42,row
2deca509a22158d15375,443,CCOC(=O)c1cccnc1,False,441,train,42,row
b48dea92ecfc07816494,444,CCOC(=O)c1cccnc1,False,442,test,42,row
82fa7e7b3bd183853280,445,CCOC(=O)c1cccnc1,True,443,valid,42,row
7ba2cf5e6ca289d9810f,446,CCOC(=O)c1cccnc1,True,444,test,42,row
7dec4c1259ce3660b729,447,COc1ccc(OC)c(Br)c1,False,445,train,42,row
768064b2e2a953d147d0,448,COc1ccc(OC)c(Br)c1,False,446,train,42,row
212154e56fe15a3333a2,449,COc1ccc(OC)c(Br)c1,False,447,valid,42,row
c56a92db4ce7de66bee1,450,COc1ccc(OC)c(Br)c1,False,448,train,42,row
48b99ebef2fd7718f678,451,COc1ccc(OC)c(Br)c1,False,449,train,42,row
6da48b9dd6e1ed7e26fd,452,COc1ccc(OC)c(Br)c1,False,450,train,42,row
a2eeeea4e6525c9d22d4,453,COc1ccc(OC)c(Br)c1,False,451,train,42,row
1e0e33b1a77df72f4dd8,454,OCc1cccc(Br)c1,False,452,test,42,row
371711577127c07527e3,455,OCc1cccc(Br)c1,False,453,train,42,row
78d4810a82f060b5cf49,456,OCc1cccc(Br)c1,False,454,train,42,row
1c04f02c0ea8c00b358d,457,OCc1cccc(Br)c1,False,455,train,42,row
4bc0dc84991def63aa1b,458,O=C1CCCc2ccccc21,False,456,train,42,row
2433f7a3f7959e1d1b74,459,O=C1CCCc2ccccc21,False,457,train,42,row
944f0a85ec8978a60444,460,O=C1CCCc2ccccc21,False,458,train,42,row
8afc083342d1c2e7f78a,461,O=C1CCCc2ccccc21,False,459,train,42,row
c35ed383b2db14b3bc06,462,O=C1CCCc2ccccc21,False,460,test,42,row
d7c72c92165e2c129547,463,O=C1CCCc2ccccc21,False,461,train,42,row
e375bb01e53e46f8faee,464,O=C1CCCc2ccccc21,True,462,train,42,row
fdc873b5607287090ff3,465,CSc1ccc(C=O)cc1,False,463,valid,42,row
80b4e33a8434ac29ed52,466,CSc1ccc(C=O)cc1,False,464,train,42,row
ee60c3ffc43a4c2c965e,467,CSc1ccc(C=O)cc1,False,465,train,42,row
95f10fffb85ea1b1f47a,468,CSc1ccc(C=O)cc1,False,466,train,42,row
793d8259fd7820530cfe,469,Cc1ccccc1C=O,False,467,train,42,row
13fb1511fffef8fc96e0,470,Cc1ccccc1C=O,False,468,train,42,row
532a47d1b45e54d6326b,471,Cc1ccccc1C=O,False,469,train,42,row
dcd70c2b5039c4268d56,472,Cc1ccccc1C=O,False,470,train,42,row
22d860e7f246ca4272a4,473,Cc1ccccc1C=O,False,471,train,42,row
f21df276243d861dc2b2,474,Cc1ccccc1C=O,False,472,test,42,row
08820514e662ce6ea8f0,475,Cc1ccccc1C=O,False,473,valid,42,row
d60e09bca01342c7cfa6,476,O=Cc1ccc(Br)cc1O,False,474,train,42,row
9dda290379fb047fc74d,477,O=Cc1ccc(Br)cc1O,False,475,train,42,row
4a58b799c494875f6f27,478,O=Cc1ccc(Br)cc1O,False,476,test,42,row
98a1ca00445d60f415d4,479,O=Cc1ccc(Br)cc1O,False,477,test,42,row
ddecd252bb1099fb20f7,480,O=Cc1ccc(Br)cc1O,False,478,train,42,row
226ebdbf914ce9333de8,481,O=Cc1ccc(Br)cc1O,False,479,valid,42,row
99dd4a9a47de5c84b7c0,482,O=Cc1ccc(Br)cc1O,False,480,train,42,row
ecc7e2759499addc038f,483,CC(=O)c1ccc(Br)cc1,False,481,train,42,row
66c1ee6eed3d1587de50,484,CC(=O)c1ccc(Br)cc1,False,482,train,42,row
a26a131344d4dbd9645b,485,CC(=O)c1ccc(Br)cc1,False,483,train,42,row
f0edd899ac987a1de9dd,486,CC(=O)c1ccc(Br)cc1,False,484,test,42,row
0e13b08b0f9c772699e1,487,CC(=O)c1ccc(Br)cc1,False,485,train,42,row
1254297404cc9db52ee2,488,CC(=O)c1ccc(Br)cc1,False,486,train,42,row
bc8e1d805b36b63cbfbe,489,CC(=O)c1ccc(Br)cc1,True,487,train,42,row
cd998cddd3dcb4fc8c92,490,O=C(Cc1ccccc1)c1ccccc1,False,488,train,42,row
12e11e8eaee71fc57209,491,O=C(Cc1ccccc1)c1ccccc1,False,489,train,42,row
054457c7699aabd6c619,492,O=C(Cc1ccccc1)c1ccccc1,False,490,train,42,row
893e4c91da1b0b2f7d3e,493,O=C(Cc1ccccc1)c1ccccc1,False,491,train,42,row
18e8a9c1ea6aa15c0d01,494,O=C(Cc1ccccc1)c1ccccc1,False,492,train,42,row
bc582f1f4f4225f6d249,495,O=C(Cc1ccccc1)c1ccccc1,False,493,test,42,row
d92ef85db0d1c0979197,496,O=C(Cc1ccccc1)c1ccccc1,False,494,test,42,row
ddc0b27538aa926cbb6e,497,O=Cc1ccc(-c2ccccc2)cc1,False,495,valid,42,row
6dcfe9b1e0958f22523b,498,O=Cc1ccc(-c2ccccc2)cc1,False,496,train,42,row
3cdf1bcd3739e20f72d2,499,O=Cc1ccc(-c2ccccc2)cc1,False,497,train,42,row
a8e4c6001ce3245c634b,500,O=Cc1ccc(-c2ccccc2)cc1,False,498,train,42,row
24b540d7814b4d9c5183,501,O=Cc1ccc(-c2ccccc2)cc1,False,499,train,42,row
b0cadf050313e9a3a162,502,O=Cc1ccc(-c2ccccc2)cc1,False,500,train,42,row
8837a8a19c37b63d2e48,503,O=Cc1ccc(-c2ccccc2)cc1,False,501,train,42,row
23a832560d234735d954,504,O=Cc1ccc2ccccc2c1Br,False,502,train,42,row
90777be8090491479de1,505,O=Cc1ccc2ccccc2c1Br,False,503,test,42,row
926a7862066269f98d62,506,O=Cc1ccc2ccccc2c1Br,False,504,train,42,row
2c51476c6fa3121c5dfc,507,O=Cc1ccc2ccccc2c1Br,False,505,train,42,row
5a9449a7562d442b8669,508,O=Cc1ccc2ccccc2c1Br,False,506,train,42,row
2cbca950d64fdcd81660,509,O=Cc1ccc2ccccc2c1Br,False,507,train,42,row
fb1fdaa4bc60434648f7,510,O=Cc1ccc2ccccc2c1Br,False,508,train,42,row
9e46dbe8a460d3f96a27,511,O=C(/C=C/c1ccccc1)c1ccccc1,False,509,train,42,row
31e75b850983502aa64f,512,O=C(/C=C/c1ccccc1)c1ccccc1,False,510,test,42,row
b566ed83f272904657ba,513,O=C(/C=C/c1ccccc1)c1ccccc1,False,511,train,42,row
c2be1e8f7c2c080f49f5,514,O=C(/C=C/c1ccccc1)c1ccccc1,False,512,train,42,row
fde2d968ab29d13d4f1d,515,O=C(/C=C/c1ccccc1)c1ccccc1,False,513,train,42,row
240da69c823911ff5ccc,516,O=C(/C=C/c1ccccc1)c1ccccc1,False,514,train,42,row
b2b26956a788c2a8c7e9,517,O=C(/C=C/c1ccccc1)c1ccccc1,False,515,train,42,row
f3b80f5fe97d26fd8383,518,O=C(/C=C/c1ccccc1)/C=C/c1ccccc1,False,516,train,42,row
d60f7e6b21ea96567843,519,O=C(/C=C/c1ccccc1)/C=C/c1ccccc1,False,517,train,42,row
bb61793cbbbe2bfa4e12,520,O=C(/C=C/c1ccccc1)/C=C/c1ccccc1,False,518,train,42,row
d078d930aa37448ec4aa,521,O=C(/C=C/c1ccccc1)/C=C/c1ccccc1,False,519,valid,42,row
8cd132f293d2823adc8d,522,O=C(/C=C/c1ccccc1)/C=C/c1ccccc1,False,520,train,42,row
88f58ab7b7cf02f8f134,523,O=C(/C=C/c1ccccc1)/C=C/c1ccccc1,False,521,train,42,row
17bdb259a18419ca296f,524,O=C(/C=C/c1ccccc1)/C=C/c1ccccc1,True,522,train,42,row
77c599d272254892b6ec,525,CC1CCC(=O)c2ccccc21,False,523,train,42,row
b393af61f6769ceccbc0,526,CC1CCC(=O)c2ccccc21,False,524,test,42,row
49668be051b44a819f00,527,CC1CCC(=O)c2ccccc21,False,525,test,42,row
ffa86b2ffa5ac89b0720,528,CC1CCC(=O)c2ccccc21,False,526,train,42,row
43aa4f12be94a8a96b35,529,CC1CCC(=O)c2ccccc21,False,527,train,42,row
c09fbafa246c8d17b677,530,CC1CCC(=O)c2ccccc21,False,528,train,42,row
f38afd5febe30c01c852,531,CC1CCC(=O)c2ccccc21,False,529,train,42,row
490ab56dde175e9b97f5,532,O=C(Cc1ccccc1F)C1CC1,False,530,test,42,row
3156893d5d2368c286a5,533,O=C(Cc1ccccc1F)C1CC1,False,531,train,42,row
5ca73775e77c8e07812b,534,O=C(Cc1ccccc1F)C1CC1,False,532,valid,42,row
e90e636dced92c2b53d7,535,O=C(Cc1ccccc1F)C1CC1,False,533,train,42,row
21e4905ef98fba65035a,536,O=C(Cc1ccccc1F)C1CC1,False,534,train,42,row
2eda4e5a40a9021016cb,537,O=C(Cc1ccccc1F)C1CC1,False,535,train,42,row
9c357cc9e9b8199eb1e0,538,O=C(Cc1ccccc1F)C1CC1,False,536,train,42,row
51091e7a7f83732eaf1b,539,CCC(=O)c1cccc(Br)c1,False,537,train,42,row
71577790a52cb379d81f,540,CCC(=O)c1cccc(Br)c1,False,538,valid,42,row
e3b2ac778da2b86aa873,541,CCC(=O)c1cccc(Br)c1,False,539,train,42,row
1046fdfaf24728b107ba,542,CCC(=O)c1cccc(Br)c1,False,540,valid,42,row
2e10d8b186d86053260f,543,CCC(=O)c1cccc(Br)c1,False,541,train,42,row
5111664a952a4ab7d54e,544,CCC(=O)c1cccc(Br)c1,False,542,train,42,row
ffcab07e0d31056e0d4a,545,CCC(=O)c1cccc(Br)c1,False,543,train,42,row
b6bb9be5584029502820,546,COCCCCC(=O)c1ccc(C(F)(F)F)cc1,False,544,train,42,row
60a000cb56517513c4d2,547,COCCCCC(=O)c1ccc(C(F)(F)F)cc1,False,545,train,42,row
677c30b5727454c7a81e,548,COCCCCC(=O)c1ccc(C(F)(F)F)cc1,False,546,train,42,row
94bc1858c275dcb3d476,549,COCCCCC(=O)c1ccc(C(F)(F)F)cc1,False,547,train,42,row
06c29062334b43b0d12f,550,COCCCCC(=O)c1ccc(C(F)(F)F)cc1,False,548,train,42,row
80e66bd0e8e9450537bb,551,COCCCCC(=O)c1ccc(C(F)(F)F)cc1,True,549,train,42,row
b82c7c8060589ec1974b,552,CCCC(=O)c1ccc(-c2ccccc2)cc1,False,550,train,42,row
57e291b74a249c9dd3ff,553,CCCC(=O)c1ccc(-c2ccccc2)cc1,False,551,train,42,row
7d6bcd84e5a6861fc8fc,554,CCCC(=O)c1ccc(-c2ccccc2)cc1,False,552,train,42,row
2d37adf0d65a19bc2c0c,555,CCCC(=O)c1ccc(-c2ccccc2)cc1,False,553,test,42,row
3c892a45de6ec4625f37,556,CCCC(=O)c1ccc(-c2ccccc2)cc1,False,554,train,42,row
e2c826d98b2bbeb6f48b,557,CCCC(=O)c1ccc(-c2ccccc2)cc1,False,555,train,42,row
ce61c0bd799e65402b75,558,CCCC(=O)c1ccc(-c2ccccc2)cc1,False,556,valid,42,row
0f05b5ba6eb528d54b4b,559,O=C(c1ccccc1)c1cccc(C(=O)c2ccccc2)c1,False,557,train,42,row
c4412adf038c7f6ea3c2,560,O=C(c1ccccc1)c1cccc(C(=O)c2ccccc2)c1,False,558,test,42,row
182fc7fe888dbb9535bb,561,O=C(c1ccccc1)c1cccc(C(=O)c2ccccc2)c1,False,559,train,42,row
8abf9c0719e2d67a22f9,562,O=C(c1ccccc1)c1cccc(C(=O)c2ccccc2)c1,False,560,train,42,row
b8a4c06710d95c33cfe1,563,O=C(c1ccccc1)c1cccc(C(=O)c2ccccc2)c1,False,561,train,42,row
7e451fd74af5bfa51ac9,564,O=C(c1ccccc1)c1cccc(C(=O)c2ccccc2)c1,False,562,train,42,row
07e9bc7a9d27fdd58c2f,565,O=C(c1ccccc1)c1cccc(C(=O)c2ccccc2)c1,True,563,test,42,row
2f828b7aa8c3e93352da,566,CCC(=O)c1cccnc1,False,564,train,42,row
4365d2fb106c18823aac,567,CCC(=O)c1cccnc1,False,565,valid,42,row
4c6a8ef1c87748df99f2,568,CCC(=O)c1cccnc1,False,566,valid,42,row
aca0ef1613a0a07a0431,569,O=C(CCCCl)c1ccc(F)cc1,False,567,train,42,row
f98f5943ca73a5b809a1,570,O=C(CCCCl)c1ccc(F)cc1,False,568,test,42,row
405638494c5a95206866,571,O=C(CCCCl)c1ccc(F)cc1,False,569,train,42,row
76e188b0e48b99f36582,572,O=C(CCCCl)c1ccc(F)cc1,False,570,train,42,row
26aa0143305ac532a560,573,O=C(CCCCl)c1ccc(F)cc1,False,571,valid,42,row
283be89c092cfa4a5cbb,574,O=C(CCCCl)c1ccc(F)cc1,False,572,train,42,row
0ffc20c3f979502b8a09,575,O=C(CCCCl)c1ccc(F)cc1,False,573,train,42,row
